entity,timestamp,Temperature,TemperatureSpectralScore,SaliencyAnomalyScore,TemperatureFFTScore,TemperatureKmeansScore,MatrixProfileAnomalyScore
MyRoom,2017-10-10 13:49:00,26.625,3.601614077789862,37.63062551551381,37.66036074807853,0.7132530078068482,0.42847841252506524
MyRoom,2017-10-10 13:50:00,26.5,3.8681096724552573,33.44984814004369,33.42194655139683,0.6322805981017472,0.5
MyRoom,2017-10-10 13:51:00,26.625,3.9489865938919984,32.62477956914922,32.73330206434756,0.6140171174422459,0.5115845482420281
MyRoom,2017-10-10 13:52:00,26.625,4.029863515328739,25.19543864804162,25.23254386123746,0.48936281704155143,0.5659615711335886
MyRoom,2017-10-10 13:53:00,26.9375,4.1107404367654805,20.25145825270888,20.250196826240625,0.431791770314914,0.5929270612815711
MyRoom,2017-10-10 13:54:00,26.6875,4.191617358202222,19.57460820964632,19.614273796490085,0.4413893690975599,0.5896238207535377
MyRoom,2017-10-10 13:55:00,26.75,4.272494279638963,22.696661007715964,22.67361023461654,0.5175082737852644,0.6123724356957945
MyRoom,2017-10-10 13:56:00,26.5625,4.353371201075704,28.87147863265198,28.895620327344936,0.6620476680271825,0.5191639914323797
MyRoom,2017-10-10 13:57:00,26.5,4.47318289540051,30.542283890068354,30.5649628631651,0.775920605414375,0.40019526483955303
MyRoom,2017-10-10 13:58:00,26.4375,4.592994589725316,33.68070204488217,33.723633877372734,0.9169628991958201,0.3550479000836498
MyRoom,2017-10-10 13:59:00,26.5,4.712806284050122,35.74388824269875,35.73483460374259,1.0161781290698713,0.33814236846897694
MyRoom,2017-10-10 14:00:00,26.3125,4.832617978374928,30.241125421547505,30.204159564720086,0.8779846513018008,0.34798527267687634
MyRoom,2017-10-10 14:01:00,26.1875,4.952429672699734,27.65334566952536,27.636626123785216,0.7681868458544115,0.32034592451568566
MyRoom,2017-10-10 14:02:00,26.25,5.07224136702454,21.559748441135174,21.55927192270509,0.6240719622857107,0.2651650429449553
MyRoom,2017-10-10 14:03:00,26.125,4.995992637244177,18.165665821136805,18.155972959170253,0.5653142889411144,0.29973947020704494
MyRoom,2017-10-10 14:04:00,26.125,4.919743907463813,16.307587614662573,16.297405297215963,0.5278666474870493,0.29315098498897646
MyRoom,2017-10-10 14:05:00,26.0625,4.843495177683449,15.314870333020968,15.37252392187217,0.4968737888968455,0.26516504294496873
MyRoom,2017-10-10 14:06:00,26.0625,4.767246447903086,11.40884052733681,11.424390575923123,0.5253365918557045,0.2997394702070568
MyRoom,2017-10-10 14:07:00,26.1875,4.690997718122723,9.077923703937726,9.0771250050611,0.5543921050988666,0.29973947020704494
MyRoom,2017-10-10 14:08:00,26.0625,4.61474898834236,8.855562521626872,8.842809007160307,0.5837063152248327,0.31868871959954903
MyRoom,2017-10-10 14:09:00,26.1875,4.711724425217406,7.690995505273335,7.690307525039977,0.604589362133944,0.28641098093474
MyRoom,2017-10-10 14:10:00,26.25,4.808699862092454,7.303351261104093,7.304380828957692,0.6100955979563063,0.3125
MyRoom,2017-10-10 14:11:00,26.0,4.905675298967502,8.042844202252851,8.054347452047885,0.6471017046428741,0.24206145913796304
MyRoom,2017-10-10 14:12:00,26.125,5.002650735842549,8.490535813638703,8.492867708753792,0.676386501377653,0.2795084971874737
MyRoom,2017-10-10 14:13:00,26.0625,5.0996261727175956,8.21831162240982,8.213384243856447,0.6761895630171308,0.2795084971874737
MyRoom,2017-10-10 14:14:00,26.125,5.196601609592643,8.00141942233644,8.013500943822326,0.7125079955043522,0.28641098093474
MyRoom,2017-10-10 14:15:00,26.125,5.1134723655103205,9.331346269848245,9.332679640635162,0.7803087453824852,0.3535533905932738
MyRoom,2017-10-10 14:16:00,26.0,5.030343121427998,9.487888334080033,9.49990011044463,0.7460098098244773,0.33071891388306307
