deviceid,TemperatureKmeansScore,TemperatureFFTScore,TemperatureSpectralScore,TemperatureGeneralizedScore,timestamp,Temperature
04714B60011A,0.6619965198965804,24.52555259243451,1.848025563541737,48.798400763201805,01/20/2020 11:32,55.1,
04714B60011A,0.8429982300418501,449.60977089376684,1.9207959157443604,999.536686905798,01/20/2020 11:36,,
04714B60011A,1.0133719571777808,29.695390328448248,1.58693236015823,9907.708211499072,01/20/2020 11:37,54.8,
04714B60011A,1.0349113522876332,568.0055801861613,1.0146306065850248,226807.90829835643,01/20/2020 11:41,,
04714B60011A,0.9119752862076723,14.05905547312726,0.9097514628011059,18.815660041626742,01/20/2020 11:42,54.8,
04714B60011A,0.8509781126593333,218.64871962290275,0.5461675288841423,324.8016051167706,01/20/2020 11:46,,
04714B60011A,0.8041455415780431,23.366075253986708,0.09817730687003223,4328.184399102891,01/20/2020 11:47,54.6,
04714B60011A,0.9555535952012653,448.4628932531719,1.8747301772921672,101304.72725636838,01/20/2020 11:51,,
04714B60011A,0.9046309555736803,17.558754829360716,2.5933012428675837,54.18740865206597,01/20/2020 11:52,54.6,
04714B60011A,0.8263433946335327,267.9706992827293,2.4070749089020813,1134.2609031346192,01/20/2020 11:56,,
04714B60011A,0.8171975056686246,63.96619563469204,1.880730061937248,29.496260648307565,01/20/2020 11:57,54.6,
04714B60011A,0.7012629717206341,1352.4077974653567,1.4160380376458104,530.2671339206904,01/20/2020 12:01,,
04714B60011A,0.6008436554392379,64.09879333771791,1.3062676439725323,26150.670284725,01/20/2020 12:02,54.1,
04714B60011A,0.5728691096664004,1345.2214120222905,1.2605076915660627,634244.5099186853,01/20/2020 12:06,,
04714B60011A,0.6013512464437649,61.526642749198736,1.2694785709021854,26201.114089131403,01/20/2020 12:07,54.6,
04714B60011A,0.6432562109173858,1293.01808489271,1.7221341648861435,643069.469751478,01/20/2020 12:11,,
04714B60011A,0.7023137785865439,110.92089029485349,2.343559009757933,25584.81608045241,01/20/2020 12:12,54.1,
04714B60011A,0.9179143663882385,2528.7311599495565,2.5128377556666432,635526.4016763796,01/20/2020 12:16,,
04714B60011A,0.9013453445805847,35.545921242230555,2.3758210400979083,1098.5082470695877,01/20/2020 12:17,54,
04714B60011A,0.8197574707833336,561.4414659047993,1.97078982410852,27293.801283763532,01/20/2020 12:21,,
04714B60011A,0.7876827289912699,80.75085510487108,1.4349114828299188,4191.934792583083,01/20/2020 12:22,54.2,
04714B60011A,0.7172116555747171,1755.154820319174,1.538717228133689,106443.52255564931,01/20/2020 12:26,,
04714B60011A,0.6293607365732709,105.50025973529134,2.340986943539973,48397.1213394019,01/20/2020 12:27,53.5,
04714B60011A,0.7581789713143036,2471.7506637112815,3.111194350254962,1247571.1073926645,01/20/2020 12:31,,
04714B60011A,0.9051866787762635,31.034912489223927,3.495649228847472,1098.5015166470869,01/20/2020 12:32,53.6,
04714B60011A,0.8232451616271854,596.2316258855926,3.37462828709676,28473.180605208272,01/20/2020 12:36,,
04714B60011A,0.6977253940216784,23.858238725612164,3.4497461014671256,1047.6696451384967,01/20/2020 12:37,53.7,
04714B60011A,0.547404526706843,409.18633417287214,3.5331452640709635,27489.209457224813,01/20/2020 12:41,,
