deviceid,floatvalue_saliencyscore,floatvalue_kmeansscore,floatvalue_FFTScore,floatvalue_spectralZscore,floatvalue_spectralScore,floatvalue_GenScore,floatvalue,timestamp
CakebreadId_0128,186.1313122988671,8.28591280174128,398.52996877603624,0.7325212925854734,21.518161290472673,1.3288002420399136,45,01/31/2020 00:00,
CakebreadId_0128,150.90270292305578,7.905089520105284,324.3447868903013,0.7235625797160018,16.475680865996896,1.081595268618281,44,01/31/2020 00:00,
CakebreadId_0128,159.9525503133635,6.697044268218764,364.15125241856396,0.6989885293900495,8.200002560781439,1.2139010332800262,45,01/31/2020 00:00,
CakebreadId_0128,161.1935435267359,7.760002977975776,340.15349549197515,0.7029709173178633,9.1937478326858,1.1338957516292651,42,01/31/2020 00:00,
CakebreadId_0128,147.53196490890628,6.404891540719522,299.16164389138004,0.7122506814588051,11.946731239421746,0.997358446231005,40,01/31/2020 00:01,
CakebreadId_0128,185.71461172350178,7.428496427100718,392.51892033557056,0.7152234861861557,12.989353673946388,1.3084967736515176,37,01/31/2020 00:01,
CakebreadId_0128,188.64184690857036,7.037605632391833,368.85826861944497,0.7287551032652761,19.19340615445186,1.2296880979594205,40,01/31/2020 00:01,
CakebreadId_0128,188.58141936028858,6.576071886439164,373.53162053293784,0.729594318724532,19.68275211454355,1.2456431725068304,43,01/31/2020 00:02,
CakebreadId_0128,225.00290985923158,5.876076380646197,433.90083940644365,0.7283475119035316,18.961215141918405,1.4463728608884607,46,01/31/2020 00:02,
CakebreadId_0128,205.00014723548762,7.1832716583856575,374.1644419188139,0.7300059138096757,19.92847503624137,1.2474949730739016,42,01/31/2020 00:03,
CakebreadId_0128,241.2944854903758,7.666207554785425,379.49856516552455,0.7288007911438241,19.219652817855245,1.2654782413409944,38,01/31/2020 00:04,
CakebreadId_0128,269.49740012438946,8.622126622997685,458.33697392277384,0.73301541398158,21.849443474814937,1.5278670087867365,39,01/31/2020 00:04,
CakebreadId_0128,241.75416888645503,7.685733993374418,397.56688318022196,0.7434048260488535,30.75567504716132,1.3256786407716192,42,01/31/2020 00:04,
CakebreadId_0128,257.5370112176743,8.16831431994189,428.04996439715455,0.7550624610438579,48.78842448153833,1.4268512665992799,45,01/31/2020 00:04,
CakebreadId_0128,257.9074249782173,8.181323347375498,452.0198966187886,0.7620116513746418,69.3152597825152,1.506968704005939,39,01/31/2020 00:06,
CakebreadId_0128,227.1628748601282,7.948413140322164,457.8768268177596,0.7655843237003027,86.44494037955191,1.5267351453676035,38,01/31/2020 00:06,
CakebreadId_0128,213.30396152882224,8.03762589358403,445.009299289485,0.7662561674884735,90.50954850805738,1.4835360529333037,47,01/31/2020 00:07,
CakebreadId_0128,209.57183139881752,7.669615932335793,438.0629285847474,0.7640288633421716,78.1712008477283,1.4612997562903869,40,01/31/2020 00:08,
CakebreadId_0128,186.8334631499011,7.260784590825951,392.4683940499908,0.7582801949430271,56.826842419626324,1.3086488266288208,38,01/31/2020 00:08,
CakebreadId_0128,189.5471527217712,8.338072500265168,404.8590277671803,0.7465723483872363,34.49651253479456,1.350205458697507,43,01/31/2020 00:09,
CakebreadId_0128,154.525743228813,9.209998998148908,382.9004208437799,0.7327761055241949,21.688177121874787,1.2769497551762174,46,01/31/2020 00:09,
CakebreadId_0128,149.57591869294885,9.285573906017087,387.5878312105324,0.7114799127834989,11.690662698113766,1.2920034820810822,44,01/31/2020 00:09,
CakebreadId_0128,158.44865980142222,8.364570372399388,442.56483051644904,0.6891141543797868,6.1017374574123275,1.4754154535908646,42,01/31/2020 00:10,
CakebreadId_0128,117.10529223684523,6.977638591846353,362.51900091071866,0.7202023185785246,14.958524718399573,1.2083636198601377,43,01/31/2020 00:10,
CakebreadId_0128,111.78817835238091,9.244632748010435,346.7402174302376,0.732128027986087,21.25914602518181,1.1561901012615021,40,01/31/2020 00:10,
CakebreadId_0128,79.81669300382913,8.927644843272216,272.9668193482082,0.7384530392916611,25.986389780608487,0.9100527647686746,37,01/31/2020 00:11,
CakebreadId_0128,112.83093821569595,8.376026905734856,343.2983765476073,0.7382779542585162,25.83732197366615,1.1445873160845914,42,01/31/2020 00:11,
CakebreadId_0128,113.15849381085783,7.989744423050215,365.76901100502533,0.7282384923102926,18.89970199748735,1.2199145642901184,45,01/31/2020 00:11,
CakebreadId_0128,113.63427505299013,7.011277223844693,403.16774871896837,0.728110631610746,18.82787234931291,1.344084149195259,47,01/31/2020 00:11,
CakebreadId_0128,115.67391167558854,7.838030545450704,405.8802135855266,0.7381030803047546,25.689608329858704,1.3532946513783428,44,01/31/2020 00:12,
CakebreadId_0128,107.89586591126377,8.881673202414369,367.98905934038174,0.74688645078854,34.903764089687535,1.2267811502434587,42,01/31/2020 00:12,
CakebreadId_0128,122.61262701523195,9.918299599747861,418.5283140759356,0.750905712647601,40.830432869200315,1.3950164460334884,38,01/31/2020 00:13,
CakebreadId_0128,104.48511597885889,9.313005718845995,342.98303244869794,0.7543111135485454,47.17602032310311,1.1434979743107785,45,01/31/2020 00:14,
CakebreadId_0128,111.45379570046147,8.87376982331177,328.36276960436084,0.7565453804211184,52.245078719504136,1.0947161587760135,43,01/31/2020 00:15,
CakebreadId_0128,119.0620802162683,8.660987566186048,348.0322888775264,0.7574935473575937,54.670376673600494,1.1605232944775745,40,01/31/2020 00:15,
CakebreadId_0128,131.9034031751747,7.3853778917637944,391.9551073641512,0.7582130665645958,56.637362043039616,1.3069355396627664,38,01/31/2020 00:15,
CakebreadId_0128,140.44514911527168,7.688468308384765,401.3671034632512,0.7563400680905882,51.743098613687614,1.3387818487865721,47,01/31/2020 00:16,
