deviceid,floatvalue,timestamp
CakebreadId_0128,32,01/30/2020 03:37,
CakebreadId_0128,38,01/30/2020 03:37,
CakebreadId_0128,37,01/30/2020 03:37,
CakebreadId_0128,30,01/30/2020 03:38,
CakebreadId_0128,37,01/30/2020 03:38,
CakebreadId_0128,38,01/30/2020 03:39,
CakebreadId_0128,37,01/30/2020 03:39,
CakebreadId_0128,30,01/30/2020 03:39,
CakebreadId_0128,36,01/30/2020 03:40,
CakebreadId_0128,38,01/30/2020 03:40,
CakebreadId_0128,37,01/30/2020 03:40,
CakebreadId_0128,38,01/30/2020 03:41,
CakebreadId_0128,32,01/30/2020 03:41,
CakebreadId_0128,38,01/30/2020 03:41,
CakebreadId_0128,37,01/30/2020 03:41,
CakebreadId_0128,38,01/30/2020 03:42,
CakebreadId_0128,33,01/30/2020 03:42,
CakebreadId_0128,38,01/30/2020 03:43,
CakebreadId_0128,37,01/30/2020 03:43,
CakebreadId_0128,36,01/30/2020 03:44,
CakebreadId_0128,34,01/30/2020 03:44,
CakebreadId_0128,38,01/30/2020 03:44,
CakebreadId_0128,36,01/30/2020 03:45,
CakebreadId_0128,32,01/30/2020 03:46,
CakebreadId_0128,38,01/30/2020 03:46,
CakebreadId_0128,33,01/30/2020 03:47,
CakebreadId_0128,36,01/30/2020 03:48,
CakebreadId_0128,37,01/30/2020 03:48,
CakebreadId_0128,38,01/30/2020 03:49,
CakebreadId_0128,37,01/30/2020 03:49,
CakebreadId_0128,31,01/30/2020 03:49,
CakebreadId_0128,38,01/30/2020 03:50,
CakebreadId_0128,33,01/30/2020 03:51,
CakebreadId_0128,38,01/30/2020 03:52,
CakebreadId_0128,37,01/30/2020 03:52,
CakebreadId_0128,36,01/30/2020 03:53,
CakebreadId_0128,32,01/30/2020 03:54,
CakebreadId_0128,38,01/30/2020 03:54,
CakebreadId_0128,37,01/30/2020 03:54,
CakebreadId_0128,34,01/30/2020 03:55,
CakebreadId_0128,38,01/30/2020 03:56,
CakebreadId_0128,32,01/30/2020 03:57,
CakebreadId_0128,38,01/30/2020 03:57,
CakebreadId_0128,37,01/30/2020 03:57,
CakebreadId_0128,34,01/30/2020 03:59,
CakebreadId_0128,38,01/30/2020 03:59,
CakebreadId_0128,37,01/30/2020 03:59,
CakebreadId_0128,36,01/30/2020 04:01,
CakebreadId_0128,33,01/30/2020 04:01,
CakebreadId_0128,37,01/30/2020 04:01,
CakebreadId_0128,36,01/30/2020 04:03,
CakebreadId_0128,30,01/30/2020 04:03,
CakebreadId_0128,37,01/30/2020 04:04,
CakebreadId_0128,38,01/30/2020 04:04,
CakebreadId_0128,37,01/30/2020 04:04,
CakebreadId_0128,36,01/30/2020 04:07,
CakebreadId_0128,31,01/30/2020 04:07,
CakebreadId_0128,36,01/30/2020 04:07,
CakebreadId_0128,38,01/30/2020 04:08,
CakebreadId_0128,37,01/30/2020 04:08,
CakebreadId_0128,38,01/30/2020 04:09,
CakebreadId_0128,41,01/30/2020 04:09,
CakebreadId_0128,43,01/30/2020 04:09,
CakebreadId_0128,41,01/30/2020 04:10,
CakebreadId_0128,42,01/30/2020 04:10,
CakebreadId_0128,39,01/30/2020 04:11,
CakebreadId_0128,37,01/30/2020 04:12,
CakebreadId_0128,35,01/30/2020 04:14,
CakebreadId_0128,30,01/30/2020 04:14,
CakebreadId_0128,37,01/30/2020 04:14,
CakebreadId_0128,38,01/30/2020 04:14,
CakebreadId_0128,37,01/30/2020 04:15,
CakebreadId_0128,39,01/30/2020 04:15,
CakebreadId_0128,42,01/30/2020 04:15,
CakebreadId_0128,43,01/30/2020 04:15,
CakebreadId_0128,40,01/30/2020 04:16,
CakebreadId_0128,37,01/30/2020 04:17,
CakebreadId_0128,35,01/30/2020 04:18,
CakebreadId_0128,33,01/30/2020 04:18,
CakebreadId_0128,36,01/30/2020 04:19,
CakebreadId_0128,38,01/30/2020 04:19,
CakebreadId_0128,33,01/30/2020 04:20,
CakebreadId_0128,30,01/30/2020 04:20,
CakebreadId_0128,36,01/30/2020 04:20,
CakebreadId_0128,37,01/30/2020 04:21,
CakebreadId_0128,36,01/30/2020 04:21,
CakebreadId_0128,33,01/30/2020 04:21,
CakebreadId_0128,38,01/30/2020 04:21,
CakebreadId_0128,37,01/30/2020 04:22,
CakebreadId_0128,28,01/30/2020 04:22,
CakebreadId_0128,37,01/30/2020 04:22,
CakebreadId_0128,38,01/30/2020 04:23,
CakebreadId_0128,37,01/30/2020 04:23,
CakebreadId_0128,30,01/30/2020 04:24,
CakebreadId_0128,36,01/30/2020 04:24,
CakebreadId_0128,38,01/30/2020 04:24,
CakebreadId_0128,36,01/30/2020 04:25,
CakebreadId_0128,34,01/30/2020 04:25,
CakebreadId_0128,38,01/30/2020 04:25,
CakebreadId_0128,36,01/30/2020 04:26,
CakebreadId_0128,34,01/30/2020 04:26,
CakebreadId_0128,39,01/30/2020 04:27,
CakebreadId_0128,37,01/30/2020 04:27,
CakebreadId_0128,34,01/30/2020 04:27,
CakebreadId_0128,38,01/30/2020 04:28,
CakebreadId_0128,30,01/30/2020 04:29,
CakebreadId_0128,37,01/30/2020 04:29,
CakebreadId_0128,38,01/30/2020 04:29,
CakebreadId_0128,30,01/30/2020 04:30,
CakebreadId_0128,35,01/30/2020 04:30,
CakebreadId_0128,38,01/30/2020 04:30,
CakebreadId_0128,31,01/30/2020 04:31,
CakebreadId_0128,38,01/30/2020 04:32,
CakebreadId_0128,39,01/30/2020 04:32,
CakebreadId_0128,37,01/30/2020 04:32,
CakebreadId_0128,38,01/30/2020 04:33,
CakebreadId_0128,31,01/30/2020 04:33,
CakebreadId_0128,38,01/30/2020 04:33,
CakebreadId_0128,37,01/30/2020 04:34,
CakebreadId_0128,33,01/30/2020 04:35,
CakebreadId_0128,38,01/30/2020 04:35,
CakebreadId_0128,32,01/30/2020 04:36,
CakebreadId_0128,38,01/30/2020 04:36,
CakebreadId_0128,37,01/30/2020 04:37,
CakebreadId_0128,36,01/30/2020 04:38,
CakebreadId_0128,29,01/30/2020 04:38,
CakebreadId_0128,36,01/30/2020 04:38,
CakebreadId_0128,38,01/30/2020 04:38,
CakebreadId_0128,37,01/30/2020 04:38,
CakebreadId_0128,36,01/30/2020 04:40,
CakebreadId_0128,28,01/30/2020 04:40,
CakebreadId_0128,37,01/30/2020 04:40,
CakebreadId_0128,38,01/30/2020 04:40,
CakebreadId_0128,35,01/30/2020 04:41,
CakebreadId_0128,38,01/30/2020 04:42,
CakebreadId_0128,37,01/30/2020 04:42,
CakebreadId_0128,34,01/30/2020 04:43,
CakebreadId_0128,37,01/30/2020 04:43,
CakebreadId_0128,38,01/30/2020 04:44,
CakebreadId_0128,37,01/30/2020 04:44,
CakebreadId_0128,36,01/30/2020 04:47,
CakebreadId_0128,31,01/30/2020 04:48,
CakebreadId_0128,38,01/30/2020 04:48,
CakebreadId_0128,37,01/30/2020 04:48,
CakebreadId_0128,40,01/30/2020 04:49,
CakebreadId_0128,42,01/30/2020 04:49,
CakebreadId_0128,40,01/30/2020 04:50,
CakebreadId_0128,37,01/30/2020 04:51,
CakebreadId_0128,35,01/30/2020 04:52,
CakebreadId_0128,28,01/30/2020 04:52,
CakebreadId_0128,37,01/30/2020 04:52,
CakebreadId_0128,38,01/30/2020 04:52,
CakebreadId_0128,35,01/30/2020 04:53,
CakebreadId_0128,29,01/30/2020 04:53,
CakebreadId_0128,37,01/30/2020 04:53,
CakebreadId_0128,38,01/30/2020 04:54,
CakebreadId_0128,36,01/30/2020 04:54,
CakebreadId_0128,30,01/30/2020 04:54,
CakebreadId_0128,38,01/30/2020 04:55,
CakebreadId_0128,37,01/30/2020 04:55,
CakebreadId_0128,38,01/30/2020 04:55,
CakebreadId_0128,37,01/30/2020 04:55,
CakebreadId_0128,32,01/30/2020 04:55,
CakebreadId_0128,38,01/30/2020 04:56,
CakebreadId_0128,37,01/30/2020 04:56,
CakebreadId_0128,38,01/30/2020 04:56,
CakebreadId_0128,32,01/30/2020 04:57,
CakebreadId_0128,38,01/30/2020 04:57,
CakebreadId_0128,37,01/30/2020 04:57,
CakebreadId_0128,38,01/30/2020 04:58,
CakebreadId_0128,32,01/30/2020 04:58,
CakebreadId_0128,38,01/30/2020 04:58,
CakebreadId_0128,36,01/30/2020 04:59,
CakebreadId_0128,30,01/30/2020 04:59,
CakebreadId_0128,38,01/30/2020 05:00,
CakebreadId_0128,33,01/30/2020 05:01,
CakebreadId_0128,38,01/30/2020 05:01,
CakebreadId_0128,37,01/30/2020 05:01,
CakebreadId_0128,38,01/30/2020 05:02,
CakebreadId_0128,33,01/30/2020 05:02,
CakebreadId_0128,39,01/30/2020 05:03,
CakebreadId_0128,37,01/30/2020 05:03,
CakebreadId_0128,36,01/30/2020 05:04,
CakebreadId_0128,31,01/30/2020 05:04,
CakebreadId_0128,38,01/30/2020 05:04,
CakebreadId_0128,34,01/30/2020 05:05,
CakebreadId_0128,38,01/30/2020 05:05,
CakebreadId_0128,33,01/30/2020 05:06,
CakebreadId_0128,37,01/30/2020 05:07,
CakebreadId_0128,30,01/30/2020 05:08,
CakebreadId_0128,37,01/30/2020 05:08,
CakebreadId_0128,38,01/30/2020 05:08,
CakebreadId_0128,37,01/30/2020 05:09,
CakebreadId_0128,36,01/30/2020 05:10,
CakebreadId_0128,30,01/30/2020 05:10,
CakebreadId_0128,38,01/30/2020 05:10,
CakebreadId_0128,37,01/30/2020 05:10,
CakebreadId_0128,36,01/30/2020 05:12,
CakebreadId_0128,34,01/30/2020 05:12,
CakebreadId_0128,39,01/30/2020 05:12,
CakebreadId_0128,37,01/30/2020 05:12,
CakebreadId_0128,33,01/30/2020 05:13,
CakebreadId_0128,37,01/30/2020 05:14,
CakebreadId_0128,31,01/30/2020 05:15,
CakebreadId_0128,37,01/30/2020 05:16,
CakebreadId_0128,31,01/30/2020 05:17,
CakebreadId_0128,37,01/30/2020 05:17,
CakebreadId_0128,33,01/30/2020 05:19,
CakebreadId_0128,36,01/30/2020 05:19,
CakebreadId_0128,37,01/30/2020 05:20,
CakebreadId_0128,38,01/30/2020 05:20,
CakebreadId_0128,37,01/30/2020 05:20,
CakebreadId_0128,35,01/30/2020 05:24,
CakebreadId_0128,29,01/30/2020 05:24,
CakebreadId_0128,37,01/30/2020 05:25,
CakebreadId_0128,35,01/30/2020 05:26,
CakebreadId_0128,32,01/30/2020 05:26,
CakebreadId_0128,37,01/30/2020 05:26,
CakebreadId_0128,30,01/30/2020 05:28,
CakebreadId_0128,38,01/30/2020 05:28,
CakebreadId_0128,30,01/30/2020 05:30,
CakebreadId_0128,37,01/30/2020 05:30,
CakebreadId_0128,33,01/30/2020 05:31,
CakebreadId_0128,36,01/30/2020 05:32,
CakebreadId_0128,37,01/30/2020 05:32,
CakebreadId_0128,35,01/30/2020 05:33,
CakebreadId_0128,36,01/30/2020 05:33,
CakebreadId_0128,39,01/30/2020 05:33,
CakebreadId_0128,37,01/30/2020 05:33,
CakebreadId_0128,31,01/30/2020 05:34,
CakebreadId_0128,36,01/30/2020 05:35,
CakebreadId_0128,38,01/30/2020 05:35,
CakebreadId_0128,37,01/30/2020 05:35,
CakebreadId_0128,38,01/30/2020 05:35,
CakebreadId_0128,37,01/30/2020 05:35,
CakebreadId_0128,35,01/30/2020 05:38,
CakebreadId_0128,31,01/30/2020 05:38,
CakebreadId_0128,38,01/30/2020 05:39,
CakebreadId_0128,37,01/30/2020 05:39,
CakebreadId_0128,35,01/30/2020 05:40,
CakebreadId_0128,37,01/30/2020 05:40,
CakebreadId_0128,30,01/30/2020 05:42,
CakebreadId_0128,35,01/30/2020 05:42,
CakebreadId_0128,38,01/30/2020 05:42,
CakebreadId_0128,32,01/30/2020 05:43,
CakebreadId_0128,36,01/30/2020 05:43,
CakebreadId_0128,38,01/30/2020 05:43,
CakebreadId_0128,31,01/30/2020 05:45,
CakebreadId_0128,38,01/30/2020 05:45,
CakebreadId_0128,29,01/30/2020 05:46,
CakebreadId_0128,37,01/30/2020 05:47,
CakebreadId_0128,38,01/30/2020 05:47,
CakebreadId_0128,32,01/30/2020 05:48,
CakebreadId_0128,36,01/30/2020 05:48,
CakebreadId_0128,38,01/30/2020 05:48,
CakebreadId_0128,31,01/30/2020 05:50,
CakebreadId_0128,38,01/30/2020 05:50,
CakebreadId_0128,31,01/30/2020 05:51,
CakebreadId_0128,37,01/30/2020 05:51,
CakebreadId_0128,32,01/30/2020 05:53,
CakebreadId_0128,38,01/30/2020 05:53,
CakebreadId_0128,31,01/30/2020 05:54,
CakebreadId_0128,38,01/30/2020 05:54,
CakebreadId_0128,32,01/30/2020 05:56,
CakebreadId_0128,37,01/30/2020 05:56,
CakebreadId_0128,35,01/30/2020 05:58,
CakebreadId_0128,33,01/30/2020 05:58,
CakebreadId_0128,37,01/30/2020 05:58,
CakebreadId_0128,31,01/30/2020 06:00,
CakebreadId_0128,36,01/30/2020 06:00,
CakebreadId_0128,37,01/30/2020 06:00,
CakebreadId_0128,36,01/30/2020 06:03,
CakebreadId_0128,33,01/30/2020 06:03,
CakebreadId_0128,37,01/30/2020 06:03,
CakebreadId_0128,35,01/30/2020 06:04,
CakebreadId_0128,33,01/30/2020 06:04,
CakebreadId_0128,38,01/30/2020 06:04,
CakebreadId_0128,34,01/30/2020 06:06,
CakebreadId_0128,37,01/30/2020 06:06,
CakebreadId_0128,31,01/30/2020 06:07,
CakebreadId_0128,37,01/30/2020 06:08,
CakebreadId_0128,32,01/30/2020 06:09,
CakebreadId_0128,36,01/30/2020 06:09,
CakebreadId_0128,38,01/30/2020 06:09,
CakebreadId_0128,31,01/30/2020 06:10,
CakebreadId_0128,36,01/30/2020 06:11,
CakebreadId_0128,38,01/30/2020 06:11,
CakebreadId_0128,37,01/30/2020 06:11,
CakebreadId_0128,36,01/30/2020 06:14,
CakebreadId_0128,33,01/30/2020 06:14,
CakebreadId_0128,38,01/30/2020 06:14,
CakebreadId_0128,32,01/30/2020 06:16,
CakebreadId_0128,37,01/30/2020 06:16,
CakebreadId_0128,38,01/30/2020 06:17,
CakebreadId_0128,37,01/30/2020 06:17,
CakebreadId_0128,38,01/30/2020 06:17,
CakebreadId_0128,37,01/30/2020 06:18,
CakebreadId_0128,39,01/30/2020 06:18,
CakebreadId_0128,42,01/30/2020 06:18,
CakebreadId_0128,40,01/30/2020 06:19,
CakebreadId_0128,37,01/30/2020 06:19,
CakebreadId_0128,35,01/30/2020 06:21,
CakebreadId_0128,34,01/30/2020 06:21,
CakebreadId_0128,30,01/30/2020 06:21,
CakebreadId_0128,36,01/30/2020 06:21,
CakebreadId_0128,38,01/30/2020 06:21,
CakebreadId_0128,33,01/30/2020 06:22,
CakebreadId_0128,38,01/30/2020 06:23,
CakebreadId_0128,37,01/30/2020 06:23,
CakebreadId_0128,38,01/30/2020 06:23,
CakebreadId_0128,32,01/30/2020 06:25,
CakebreadId_0128,37,01/30/2020 06:25,
CakebreadId_0128,38,01/30/2020 06:25,
CakebreadId_0128,35,01/30/2020 06:26,
CakebreadId_0128,31,01/30/2020 06:26,
CakebreadId_0128,38,01/30/2020 06:27,
CakebreadId_0128,37,01/30/2020 06:27,
CakebreadId_0128,36,01/30/2020 06:28,
CakebreadId_0128,30,01/30/2020 06:28,
CakebreadId_0128,37,01/30/2020 06:28,
CakebreadId_0128,38,01/30/2020 06:28,
CakebreadId_0128,37,01/30/2020 06:28,
CakebreadId_0128,38,01/30/2020 06:29,
CakebreadId_0128,36,01/30/2020 06:29,
CakebreadId_0128,31,01/30/2020 06:30,
CakebreadId_0128,38,01/30/2020 06:30,
CakebreadId_0128,37,01/30/2020 06:30,
CakebreadId_0128,32,01/30/2020 06:31,
CakebreadId_0128,34,01/30/2020 06:31,
CakebreadId_0128,38,01/30/2020 06:31,
CakebreadId_0128,37,01/30/2020 06:31,
CakebreadId_0128,36,01/30/2020 06:32,
CakebreadId_0128,31,01/30/2020 06:32,
CakebreadId_0128,38,01/30/2020 06:33,
CakebreadId_0128,37,01/30/2020 06:33,
CakebreadId_0128,36,01/30/2020 06:34,
CakebreadId_0128,32,01/30/2020 06:34,
CakebreadId_0128,38,01/30/2020 06:34,
CakebreadId_0128,37,01/30/2020 06:34,
CakebreadId_0128,38,01/30/2020 06:35,
CakebreadId_0128,30,01/30/2020 06:35,
CakebreadId_0128,36,01/30/2020 06:35,
CakebreadId_0128,38,01/30/2020 06:36,
CakebreadId_0128,37,01/30/2020 06:36,
CakebreadId_0128,38,01/30/2020 06:36,
CakebreadId_0128,37,01/30/2020 06:37,
CakebreadId_0128,31,01/30/2020 06:37,
CakebreadId_0128,37,01/30/2020 06:37,
CakebreadId_0128,38,01/30/2020 06:37,
CakebreadId_0128,33,01/30/2020 06:38,
CakebreadId_0128,34,01/30/2020 06:39,
CakebreadId_0128,38,01/30/2020 06:39,
CakebreadId_0128,37,01/30/2020 06:39,
CakebreadId_0128,35,01/30/2020 06:40,
CakebreadId_0128,38,01/30/2020 06:40,
CakebreadId_0128,31,01/30/2020 06:42,
CakebreadId_0128,37,01/30/2020 06:42,
CakebreadId_0128,38,01/30/2020 06:42,
CakebreadId_0128,37,01/30/2020 06:42,
CakebreadId_0128,35,01/30/2020 06:45,
CakebreadId_0128,31,01/30/2020 06:45,
CakebreadId_0128,37,01/30/2020 06:45,
CakebreadId_0128,30,01/30/2020 06:47,
CakebreadId_0128,37,01/30/2020 06:47,
CakebreadId_0128,34,01/30/2020 06:48,
CakebreadId_0128,37,01/30/2020 06:49,
CakebreadId_0128,34,01/30/2020 06:50,
CakebreadId_0128,38,01/30/2020 06:51,
CakebreadId_0128,37,01/30/2020 06:51,
CakebreadId_0128,35,01/30/2020 06:52,
CakebreadId_0128,37,01/30/2020 06:53,
CakebreadId_0128,38,01/30/2020 06:53,
CakebreadId_0128,37,01/30/2020 06:53,
CakebreadId_0128,32,01/30/2020 06:55,
CakebreadId_0128,36,01/30/2020 06:55,
CakebreadId_0128,38,01/30/2020 06:56,
CakebreadId_0128,37,01/30/2020 06:56,
CakebreadId_0128,39,01/30/2020 06:57,
CakebreadId_0128,40,01/30/2020 06:57,
CakebreadId_0128,43,01/30/2020 06:57,
CakebreadId_0128,39,01/30/2020 06:59,
CakebreadId_0128,37,01/30/2020 06:59,
CakebreadId_0128,36,01/30/2020 07:00,
CakebreadId_0128,33,01/30/2020 07:01,
CakebreadId_0128,36,01/30/2020 07:01,
CakebreadId_0128,37,01/30/2020 07:01,
CakebreadId_0128,35,01/30/2020 07:02,
CakebreadId_0128,30,01/30/2020 07:02,
CakebreadId_0128,37,01/30/2020 07:02,
CakebreadId_0128,39,01/30/2020 07:03,
CakebreadId_0128,40,01/30/2020 07:03,
CakebreadId_0128,43,01/30/2020 07:03,
CakebreadId_0128,40,01/30/2020 07:04,
CakebreadId_0128,37,01/30/2020 07:05,
CakebreadId_0128,34,01/30/2020 07:06,
CakebreadId_0128,38,01/30/2020 07:06,
CakebreadId_0128,35,01/30/2020 07:08,
CakebreadId_0128,32,01/30/2020 07:08,
CakebreadId_0128,38,01/30/2020 07:08,
CakebreadId_0128,39,01/30/2020 07:09,
CakebreadId_0128,42,01/30/2020 07:10,
CakebreadId_0128,39,01/30/2020 07:11,
CakebreadId_0128,37,01/30/2020 07:11,
CakebreadId_0128,31,01/30/2020 07:12,
CakebreadId_0128,36,01/30/2020 07:12,
CakebreadId_0128,38,01/30/2020 07:12,
CakebreadId_0128,40,01/30/2020 07:14,
CakebreadId_0128,37,01/30/2020 07:14,
CakebreadId_0128,34,01/30/2020 07:15,
CakebreadId_0128,38,01/30/2020 07:16,
CakebreadId_0128,36,01/30/2020 07:16,
CakebreadId_0128,32,01/30/2020 07:16,
CakebreadId_0128,36,01/30/2020 07:16,
CakebreadId_0128,38,01/30/2020 07:17,
CakebreadId_0128,33,01/30/2020 07:17,
CakebreadId_0128,38,01/30/2020 07:17,
CakebreadId_0128,33,01/30/2020 07:18,
CakebreadId_0128,38,01/30/2020 07:18,
CakebreadId_0128,33,01/30/2020 07:19,
CakebreadId_0128,36,01/30/2020 07:19,
CakebreadId_0128,37,01/30/2020 07:19,
CakebreadId_0128,33,01/30/2020 07:20,
CakebreadId_0128,37,01/30/2020 07:20,
CakebreadId_0128,38,01/30/2020 07:20,
CakebreadId_0128,35,01/30/2020 07:20,
CakebreadId_0128,38,01/30/2020 07:21,
CakebreadId_0128,33,01/30/2020 07:21,
CakebreadId_0128,38,01/30/2020 07:21,
CakebreadId_0128,34,01/30/2020 07:22,
CakebreadId_0128,38,01/30/2020 07:22,
CakebreadId_0128,36,01/30/2020 07:23,
CakebreadId_0128,33,01/30/2020 07:23,
CakebreadId_0128,36,01/30/2020 07:23,
CakebreadId_0128,37,01/30/2020 07:23,
CakebreadId_0128,36,01/30/2020 07:24,
CakebreadId_0128,34,01/30/2020 07:24,
CakebreadId_0128,38,01/30/2020 07:24,
CakebreadId_0128,37,01/30/2020 07:24,
CakebreadId_0128,34,01/30/2020 07:25,
CakebreadId_0128,38,01/30/2020 07:25,
CakebreadId_0128,36,01/30/2020 07:25,
CakebreadId_0128,33,01/30/2020 07:26,
CakebreadId_0128,38,01/30/2020 07:26,
CakebreadId_0128,37,01/30/2020 07:26,
CakebreadId_0128,33,01/30/2020 07:27,
CakebreadId_0128,38,01/30/2020 07:27,
CakebreadId_0128,36,01/30/2020 07:28,
CakebreadId_0128,29,01/30/2020 07:28,
CakebreadId_0128,36,01/30/2020 07:28,
CakebreadId_0128,38,01/30/2020 07:28,
CakebreadId_0128,32,01/30/2020 07:29,
CakebreadId_0128,39,01/30/2020 07:29,
CakebreadId_0128,32,01/30/2020 07:30,
CakebreadId_0128,39,01/30/2020 07:30,
CakebreadId_0128,37,01/30/2020 07:30,
CakebreadId_0128,36,01/30/2020 07:31,
CakebreadId_0128,32,01/30/2020 07:31,
CakebreadId_0128,38,01/30/2020 07:31,
CakebreadId_0128,31,01/30/2020 07:33,
CakebreadId_0128,37,01/30/2020 07:33,
CakebreadId_0128,38,01/30/2020 07:33,
CakebreadId_0128,37,01/30/2020 07:33,
CakebreadId_0128,36,01/30/2020 07:34,
CakebreadId_0128,31,01/30/2020 07:34,
CakebreadId_0128,38,01/30/2020 07:34,
CakebreadId_0128,32,01/30/2020 07:35,
CakebreadId_0128,37,01/30/2020 07:35,
CakebreadId_0128,38,01/30/2020 07:36,
CakebreadId_0128,37,01/30/2020 07:36,
CakebreadId_0128,35,01/30/2020 07:38,
CakebreadId_0128,22,01/30/2020 07:38,
CakebreadId_0128,36,01/30/2020 07:38,
CakebreadId_0128,38,01/30/2020 07:38,
CakebreadId_0128,31,01/30/2020 07:39,
CakebreadId_0128,38,01/30/2020 07:39,
CakebreadId_0128,33,01/30/2020 07:41,
CakebreadId_0128,38,01/30/2020 07:41,
CakebreadId_0128,34,01/30/2020 07:42,
CakebreadId_0128,38,01/30/2020 07:43,
CakebreadId_0128,37,01/30/2020 07:43,
CakebreadId_0128,36,01/30/2020 07:44,
CakebreadId_0128,33,01/30/2020 07:44,
CakebreadId_0128,38,01/30/2020 07:44,
CakebreadId_0128,37,01/30/2020 07:44,
CakebreadId_0128,35,01/30/2020 07:46,
CakebreadId_0128,38,01/30/2020 07:46,
CakebreadId_0128,37,01/30/2020 07:46,
CakebreadId_0128,35,01/30/2020 07:48,
CakebreadId_0128,31,01/30/2020 07:48,
CakebreadId_0128,38,01/30/2020 07:48,
CakebreadId_0128,37,01/30/2020 07:49,
CakebreadId_0128,35,01/30/2020 07:56,
CakebreadId_0128,33,01/30/2020 07:57,
CakebreadId_0128,38,01/30/2020 07:57,
CakebreadId_0128,37,01/30/2020 07:57,
CakebreadId_0128,35,01/30/2020 07:59,
CakebreadId_0128,33,01/30/2020 07:59,
CakebreadId_0128,38,01/30/2020 08:00,
CakebreadId_0128,37,01/30/2020 08:00,
CakebreadId_0128,35,01/30/2020 08:02,
CakebreadId_0128,34,01/30/2020 08:02,
CakebreadId_0128,37,01/30/2020 08:02,
CakebreadId_0128,35,01/30/2020 08:04,
CakebreadId_0128,38,01/30/2020 08:04,
CakebreadId_0128,37,01/30/2020 08:04,
CakebreadId_0128,36,01/30/2020 08:05,
CakebreadId_0128,33,01/30/2020 08:06,
CakebreadId_0128,37,01/30/2020 08:06,
CakebreadId_0128,38,01/30/2020 08:06,
CakebreadId_0128,37,01/30/2020 08:06,
CakebreadId_0128,34,01/30/2020 08:08,
CakebreadId_0128,37,01/30/2020 08:08,
CakebreadId_0128,36,01/30/2020 08:09,
CakebreadId_0128,34,01/30/2020 08:09,
CakebreadId_0128,37,01/30/2020 08:09,
CakebreadId_0128,35,01/30/2020 08:11,
CakebreadId_0128,31,01/30/2020 08:11,
CakebreadId_0128,37,01/30/2020 08:11,
CakebreadId_0128,32,01/30/2020 08:13,
CakebreadId_0128,38,01/30/2020 08:13,
CakebreadId_0128,37,01/30/2020 08:13,
CakebreadId_0128,35,01/30/2020 08:14,
CakebreadId_0128,34,01/30/2020 08:15,
CakebreadId_0128,37,01/30/2020 08:15,
CakebreadId_0128,35,01/30/2020 08:16,
CakebreadId_0128,32,01/30/2020 08:17,
CakebreadId_0128,36,01/30/2020 08:17,
CakebreadId_0128,38,01/30/2020 08:17,
CakebreadId_0128,37,01/30/2020 08:17,
CakebreadId_0128,36,01/30/2020 08:18,
CakebreadId_0128,33,01/30/2020 08:18,
CakebreadId_0128,37,01/30/2020 08:19,
CakebreadId_0128,38,01/30/2020 08:19,
CakebreadId_0128,37,01/30/2020 08:19,
CakebreadId_0128,36,01/30/2020 08:20,
CakebreadId_0128,32,01/30/2020 08:20,
CakebreadId_0128,36,01/30/2020 08:21,
CakebreadId_0128,38,01/30/2020 08:21,
CakebreadId_0128,37,01/30/2020 08:21,
CakebreadId_0128,39,01/30/2020 08:22,
CakebreadId_0128,41,01/30/2020 08:22,
CakebreadId_0128,39,01/30/2020 08:23,
CakebreadId_0128,37,01/30/2020 08:24,
CakebreadId_0128,36,01/30/2020 08:24,
CakebreadId_0128,38,01/30/2020 08:26,
CakebreadId_0128,37,01/30/2020 08:26,
CakebreadId_0128,40,01/30/2020 08:27,
CakebreadId_0128,44,01/30/2020 08:28,
CakebreadId_0128,45,01/30/2020 08:28,
CakebreadId_0128,37,01/30/2020 08:29,
CakebreadId_0128,38,01/30/2020 08:30,
CakebreadId_0128,33,01/30/2020 08:31,
CakebreadId_0128,38,01/30/2020 08:31,
CakebreadId_0128,40,01/30/2020 08:31,
CakebreadId_0128,41,01/30/2020 08:31,
CakebreadId_0128,40,01/30/2020 08:31,
CakebreadId_0128,42,01/30/2020 08:32,
CakebreadId_0128,41,01/30/2020 08:32,
CakebreadId_0128,43,01/30/2020 08:33,
CakebreadId_0128,47,01/30/2020 08:33,
CakebreadId_0128,45,01/30/2020 08:33,
CakebreadId_0128,41,01/30/2020 08:34,
CakebreadId_0128,40,01/30/2020 08:35,
CakebreadId_0128,43,01/30/2020 08:36,
CakebreadId_0128,45,01/30/2020 08:36,
CakebreadId_0128,49,01/30/2020 08:37,
CakebreadId_0128,47,01/30/2020 08:37,
CakebreadId_0128,44,01/30/2020 08:38,
CakebreadId_0128,49,01/30/2020 08:40,
CakebreadId_0128,44,01/30/2020 08:41,
CakebreadId_0128,50,01/30/2020 08:42,
CakebreadId_0128,49,01/30/2020 08:42,
CakebreadId_0128,47,01/30/2020 08:42,
CakebreadId_0128,46,01/30/2020 08:42,
CakebreadId_0128,44,01/30/2020 08:43,
CakebreadId_0128,47,01/30/2020 08:44,
CakebreadId_0128,49,01/30/2020 08:44,
CakebreadId_0128,46,01/30/2020 08:45,
CakebreadId_0128,44,01/30/2020 08:45,
CakebreadId_0128,49,01/30/2020 08:46,
CakebreadId_0128,46,01/30/2020 08:47,
CakebreadId_0128,43,01/30/2020 08:47,
