SPEED,TEMPERATURE,HEAD,DEVICE_ID,PUMP_MODE,FLOW,KW_HOUR,VOLTAGE,POWER,CURRENT,TIMESTAMP,RCV_TIMESTAMP_UTC,UPDATED_UTC
1037,47.1,37.865,04714B604101,a,194.365,17995.311,196,2.363,9.51,3789204982,2020-01-28 17:58:43.291,2020-01-28 17:58:43.0
1068,47.4,39.021,04714B604101,a,256.957,17995.311,205,2.888,10.6,3789205282,2020-01-28 18:03:43.345,2020-01-28 18:03:43.0
1105,47,40.868,04714B604101,a,299.678,17995.311,215,3.387,11.51,3789205582,2020-01-28 18:08:43.292,2020-01-28 18:08:43.0
1102,47.3,41.247,04714B604101,a,284.043,17997.855,214,3.266,11.31,3789205882,2020-01-28 18:13:43.3,2020-01-28 18:13:43.0
1125,47.8,41.901,04714B604101,a,319.779,17997.855,221,3.652,12.04,3789206182,2020-01-28 18:18:43.242,2020-01-28 18:18:43.0
1049,47.5,38.466,04714B604101,a,215.964,17997.855,200,2.549,9.77,3789206482,2020-01-28 18:23:43.67,2020-01-28 18:23:43.0
1048,47.7,38.119,04714B604101,a,225.713,17997.855,199,2.599,9.96,3789206782,2020-01-28 18:28:43.607,2020-01-28 18:28:43.0
1050,47.7,38.395,04714B604101,a,218.891,17997.855,200,2.572,9.92,3789207082,2020-01-28 18:33:43.633,2020-01-28 18:33:43.0
1046,47.3,38.041,04714B604101,a,221.557,17997.855,199,2.563,9.89,3789207382,2020-01-28 18:38:43.547,2020-01-28 18:38:43.0
1046,47.8,38.093,04714B604101,a,220.788,17997.855,199,2.554,9.88,3789207682,2020-01-28 18:43:43.66,2020-01-28 18:43:43.0
1047,48.2,38.179,04714B604101,a,223.485,17997.855,199,2.572,9.92,3789207982,2020-01-28 18:48:43.549,2020-01-28 18:48:43.0
1083,46.8,40.104,04714B604101,a,268.843,17997.855,209,3.044,10.91,3789208282,2020-01-28 18:53:43.631,2020-01-28 18:53:43.0
1090,47.6,40.009,04714B604101,a,287.041,17997.855,211,3.204,11.13,3789208582,2020-01-28 18:58:43.712,2020-01-28 18:58:43.0
1086,47.6,39.919,04714B604101,a,278.409,17997.855,210,3.128,11.1,3789208882,2020-01-28 19:03:43.455,2020-01-28 19:03:43.0
1121,47.6,41.692,04714B604101,a,314.651,17997.855,219,3.597,11.87,3789209182,2020-01-28 19:08:43.708,2020-01-28 19:08:43.0
1125,47.3,42.321,04714B604101,a,311.916,18000.766,220,3.596,11.79,3789209482,2020-01-28 19:13:43.769,2020-01-28 19:13:43.0
1097,48,40.52,04714B604101,a,289.021,18000.766,213,3.269,11.37,3789209783,2020-01-28 19:18:43.982,2020-01-28 19:18:43.0
1088,47.3,39.988,04714B604101,a,281.886,18000.766,210,3.16,11.12,3789210083,2020-01-28 19:23:44.078,2020-01-28 19:23:44.0
1046,47.9,38.097,04714B604101,a,215.178,18000.766,199,2.537,9.78,3789210383,2020-01-28 19:28:44.041,2020-01-28 19:28:44.0
1054,48,38.52,04714B604101,a,230.939,18000.766,201,2.647,10.03,3789210683,2020-01-28 19:33:44.019,2020-01-28 19:33:44.0
1054,48,38.324,04714B604101,a,240.742,18000.766,201,2.709,10.18,3789210983,2020-01-28 19:38:44.004,2020-01-28 19:38:43.0
1049,47.5,38.193,04714B604101,a,225.886,18000.766,200,2.605,9.91,3789211283,2020-01-28 19:43:44.048,2020-01-28 19:43:44.0
1045,47.5,37.932,04714B604101,a,223.301,18000.766,199,2.591,9.97,3789211583,2020-01-28 19:48:43.934,2020-01-28 19:48:43.0
1082,48.1,39.978,04714B604101,a,269.091,18000.766,209,3.04,10.81,3789211883,2020-01-28 19:53:43.811,2020-01-28 19:53:43.0
1128,47.5,42.04,04714B604101,a,323.193,18000.766,221,3.691,12.05,3789212183,2020-01-28 19:58:44.194,2020-01-28 19:58:44.0
1127,48,42.23,04714B604101,a,314.826,18000.766,221,3.64,11.97,3789212483,2020-01-28 20:03:44.19,2020-01-28 20:03:44.0
1124,48,42.163,04714B604101,a,309.594,18000.766,220,3.589,11.84,3789212783,2020-01-28 20:08:44.133,2020-01-28 20:08:44.0
1125,47.6,42.322,04714B604101,a,310.53,18003.869,220,3.59,11.85,3789213083,2020-01-28 20:13:44.15,2020-01-28 20:13:44.0
1096,47.9,40.458,04714B604101,a,285.406,18003.869,212,3.235,11.18,3789213383,2020-01-28 20:18:44.036,2020-01-28 20:18:44.0
1051,48.1,38.316,04714B604101,a,227.468,18003.869,200,2.648,10.13,3789213683,2020-01-28 20:23:44.015,2020-01-28 20:23:44.0
1051,47.7,38.392,04714B604101,a,223.383,18003.869,200,2.607,9.9,3789213983,2020-01-28 20:28:43.954,2020-01-28 20:28:43.0
1058,48.3,38.656,04714B604101,a,237.754,18003.869,202,2.698,10.1,3789214283,2020-01-28 20:33:44.201,2020-01-28 20:33:44.0
1057,48,38.476,04714B604101,a,239.024,18003.869,202,2.732,10.2,3789214583,2020-01-28 20:38:44.264,2020-01-28 20:38:44.0
1081,47.4,39.752,04714B604101,a,270.135,18003.869,209,3.05,10.84,3789214883,2020-01-28 20:43:44.171,2020-01-28 20:43:44.0
1133,48.1,42.357,04714B604101,a,326.291,18003.869,223,3.748,12.21,3789215183,2020-01-28 20:48:44.421,2020-01-28 20:48:44.0
1135,47.3,42.406,04714B604101,a,329.839,18003.869,223,3.788,12.25,3789215483,2020-01-28 20:53:44.191,2020-01-28 20:53:44.0
1128,48.1,42.178,04714B604101,a,319.006,18003.869,221,3.673,11.94,3789215783,2020-01-28 20:58:44.073,2020-01-28 20:58:44.0
1140,48,42.973,04714B604101,a,325.613,18003.869,225,3.795,12.16,3789216083,2020-01-28 21:03:44.43,2020-01-28 21:03:44.0
1131,48.1,42.532,04714B604101,a,315.894,18003.869,222,3.672,11.94,3789216383,2020-01-28 21:08:44.402,2020-01-28 21:08:44.0
1134,48.2,42.628,04714B604101,a,320.712,18007.102,223,3.729,12.1,3789216683,2020-01-28 21:13:44.247,2020-01-28 21:13:44.0
1055,48.5,38.221,04714B604101,a,247.407,18007.102,201,2.756,10.31,3789216983,2020-01-28 21:18:44.418,2020-01-28 21:18:44.0
1052,48.4,38.13,04714B604101,a,239.861,18007.102,201,2.701,10.25,3789217283,2020-01-28 21:23:44.403,2020-01-28 21:23:44.0
1044,47.9,38.034,04714B604101,a,216.579,18007.102,198,2.531,9.86,3789217583,2020-01-28 21:28:44.48,2020-01-28 21:28:44.0
1042,48.3,38.186,04714B604101,a,195.479,18007.102,198,2.359,9.41,3789217883,2020-01-28 21:33:44.493,2020-01-28 21:33:44.0
1032,48.3,37.52,04714B604101,a,186.103,18007.102,195,2.299,9.26,3789218183,2020-01-28 21:38:44.506,2020-01-28 21:38:44.0
1057,48,37.907,04714B604101,a,261.027,18007.102,202,2.819,10.55,3789218483,2020-01-28 21:43:44.508,2020-01-28 21:43:44.0
1055,47.9,38.517,04714B604101,a,233.116,18007.102,201,2.684,10.21,3789218783,2020-01-28 21:48:44.528,2020-01-28 21:48:44.0
1056,48.3,38.551,04714B604101,a,235.311,18007.102,201,2.699,10.13,3789219083,2020-01-28 21:53:44.541,2020-01-28 21:53:44.0
1052,47.5,38.551,04714B604101,a,220.941,18007.102,200,2.576,9.81,3789219383,2020-01-28 21:58:44.387,2020-01-28 21:58:44.0
1034,47.3,37.601,04714B604101,a,190.117,18007.102,196,2.332,9.32,3789219683,2020-01-28 22:03:44.533,2020-01-28 22:03:44.0
1033,47.9,37.561,04714B604101,a,188.841,18007.102,195,2.318,9.34,3789219983,2020-01-28 22:08:44.41,2020-01-28 22:08:44.0
1033,47.6,37.569,04714B604101,a,188.22,18009.713,195,2.314,9.31,3789220283,2020-01-28 22:13:44.785,2020-01-28 22:13:44.0
1033,47.9,37.574,04714B604101,a,187.763,18009.713,195,2.312,9.28,3789220583,2020-01-28 22:18:44.309,2020-01-28 22:18:44.0
1033,47,37.586,04714B604101,a,186.849,18009.713,195,2.306,9.35,3789220884,2020-01-28 22:23:45.134,2020-01-28 22:23:45.0
1033,47.9,37.571,04714B604101,a,188.045,18009.713,195,2.315,9.4,3789221183,2020-01-28 22:28:44.782,2020-01-28 22:28:44.0
1058,47.3,38.639,04714B604101,a,238.646,18009.713,202,2.722,10.21,3789221483,2020-01-28 22:33:44.797,2020-01-28 22:33:44.0
1050,47.1,38.134,04714B604101,a,232.021,18009.713,200,2.646,9.98,3789221783,2020-01-28 22:38:44.893,2020-01-28 22:38:44.0
1052,47.4,38.209,04714B604101,a,236.931,18009.713,200,2.681,10.12,3789222083,2020-01-28 22:43:44.888,2020-01-28 22:43:44.0
1034,47.7,37.621,04714B604101,a,190.022,18009.713,196,2.332,9.3,3789222383,2020-01-28 22:48:44.824,2020-01-28 22:48:44.0
1034,47,37.614,04714B604101,a,190.584,18009.713,196,2.332,9.28,3789222683,2020-01-28 22:53:44.856,2020-01-28 22:53:44.0
1036,47.3,37.668,04714B604101,a,197.732,18009.713,196,2.352,9.46,3789222983,2020-01-28 22:58:44.822,2020-01-28 22:58:44.0
1029,47.1,37.427,04714B604101,a,174.252,18009.713,194,2.221,9.06,3789223284,2020-01-28 23:03:45.015,2020-01-28 23:03:45.0
1032,47.4,37.55,04714B604101,a,183.582,18009.713,195,2.284,9.29,3789223584,2020-01-28 23:08:45.212,2020-01-28 23:08:45.0
1033,47.1,37.573,04714B604101,a,187.918,18012.098,195,2.307,9.29,3789223884,2020-01-28 23:13:45.148,2020-01-28 23:13:45.0
1035,47.4,37.624,04714B604101,a,191.242,18012.098,196,2.348,9.44,3789224184,2020-01-28 23:18:45.141,2020-01-28 23:18:45.0
1031,46.3,37.506,04714B604101,a,180.84,18012.098,195,2.266,9.27,3789224484,2020-01-28 23:23:45.148,2020-01-28 23:23:45.0
1030,47,37.496,04714B604101,a,174.791,18012.098,195,2.231,9.1,3789224784,2020-01-28 23:28:45.367,2020-01-28 23:28:45.0
1028,47,37.383,04714B604101,a,171.055,18012.098,194,2.198,9.06,3789225084,2020-01-28 23:33:45.027,2020-01-28 23:33:45.0
1030,46.9,37.418,04714B604101,a,175.107,18012.098,195,2.236,9.2,3789225384,2020-01-28 23:38:45.354,2020-01-28 23:38:45.0
1033,47.1,37.599,04714B604101,a,185.778,18012.098,195,2.302,9.39,3789225684,2020-01-28 23:43:45.142,2020-01-28 23:43:45.0
1034,46.8,37.631,04714B604101,a,189.277,18012.098,196,2.325,9.37,3789225984,2020-01-28 23:48:45.3,2020-01-28 23:48:45.0
1031,47,37.515,04714B604101,a,180.063,18012.098,195,2.263,9.26,3789226284,2020-01-28 23:53:45.251,2020-01-28 23:53:45.0
1029,47.3,37.438,04714B604101,a,173.138,18012.098,194,2.213,9.18,3789226584,2020-01-28 23:58:45.207,2020-01-28 23:58:45.0
1030,47.3,37.485,04714B604101,a,175.852,18012.098,195,2.237,9.18,3789226884,2020-01-29 00:03:45.377,2020-01-29 00:03:45.0
1032,47,37.564,04714B604101,a,182.309,18012.098,195,2.276,9.26,3789227184,2020-01-29 00:08:45.4,2020-01-29 00:08:45.0
1034,46.7,37.608,04714B604101,a,191.077,18014.518,196,2.335,9.37,3789227484,2020-01-29 00:13:45.294,2020-01-29 00:13:45.0
1032,46.7,37.559,04714B604101,a,182.779,18014.518,195,2.283,9.26,3789227784,2020-01-29 00:18:45.478,2020-01-29 00:18:45.0
1031,46.7,37.516,04714B604101,a,179.954,18014.518,195,2.262,9.24,3789228084,2020-01-29 00:23:45.45,2020-01-29 00:23:45.0
1030,46.7,37.485,04714B604101,a,175.872,18014.518,194,2.236,9.22,3789228384,2020-01-29 00:28:45.328,2020-01-29 00:28:45.0
1030,46.8,37.467,04714B604101,a,177.554,18014.518,195,2.244,9.21,3789228684,2020-01-29 00:33:45.376,2020-01-29 00:33:45.0
1030,46.7,37.475,04714B604101,a,176.822,18014.518,195,2.237,9.2,3789228984,2020-01-29 00:38:45.322,2020-01-29 00:38:45.0
1031,46.8,37.498,04714B604101,a,178.173,18014.518,195,2.255,9.2,3789229284,2020-01-29 00:43:45.526,2020-01-29 00:43:45.0
1032,46.8,37.568,04714B604101,a,181.995,18014.518,195,2.279,9.26,3789229584,2020-01-29 00:48:45.622,2020-01-29 00:48:45.0
1036,46.9,37.705,04714B604101,a,195.071,18014.518,196,2.364,9.53,3789229884,2020-01-29 00:53:45.515,2020-01-29 00:53:45.0
1033,46.5,37.613,04714B604101,a,184.608,18014.518,195,2.296,9.25,3789230184,2020-01-29 00:58:45.805,2020-01-29 00:58:45.0
1031,46.7,37.509,04714B604101,a,180.594,18014.518,195,2.263,9.28,3789230484,2020-01-29 01:03:45.819,2020-01-29 01:03:45.0
1030,47.7,37.47,04714B604101,a,177.297,18014.518,195,2.246,9.16,3789230784,2020-01-29 01:08:45.771,2020-01-29 01:08:45.0
1030,46.4,37.473,04714B604101,a,176.97,18016.779,195,2.238,9.23,3789231084,2020-01-29 01:13:45.778,2020-01-29 01:13:45.0
1031,46.8,37.527,04714B604101,a,178.91,18016.779,195,2.253,9.15,3789231384,2020-01-29 01:18:45.604,2020-01-29 01:18:45.0
1032,46.5,37.566,04714B604101,a,182.171,18016.779,195,2.279,9.31,3789231684,2020-01-29 01:23:45.795,2020-01-29 01:23:45.0
1033,46.7,37.584,04714B604101,a,186.956,18016.779,195,2.309,9.37,3789231984,2020-01-29 01:28:45.806,2020-01-29 01:28:45.0
1033,46.3,37.615,04714B604101,a,184.393,18016.779,195,2.292,9.31,3789232284,2020-01-29 01:33:45.774,2020-01-29 01:33:45.0
1031,46.8,37.516,04714B604101,a,179.964,18016.779,195,2.263,9.24,3789232584,2020-01-29 01:38:46.124,2020-01-29 01:38:46.0
1031,47,37.515,04714B604101,a,180.043,18016.779,195,2.264,9.22,3789232884,2020-01-29 01:43:45.969,2020-01-29 01:43:45.0
1033,46.9,37.57,04714B604101,a,188.161,18016.779,195,2.314,9.33,3789233184,2020-01-29 01:48:45.98,2020-01-29 01:48:45.0
1033,46.6,37.584,04714B604101,a,186.985,18016.779,195,2.306,9.34,3789233485,2020-01-29 01:53:46.313,2020-01-29 01:53:46.0
1035,46.8,37.644,04714B604101,a,193.999,18016.779,196,2.358,9.5,3789233785,2020-01-29 01:58:46.394,2020-01-29 01:58:46.0
1034,47,37.657,04714B604101,a,190.179,18016.779,196,2.331,9.44,3789234085,2020-01-29 02:03:46.367,2020-01-29 02:03:46.0
1032,46.9,37.565,04714B604101,a,182.25,18016.779,195,2.28,9.26,3789234385,2020-01-29 02:08:46.418,2020-01-29 02:08:46.0
1031,46.8,37.514,04714B604101,a,180.102,18019.057,195,2.262,9.29,3789234685,2020-01-29 02:13:46.563,2020-01-29 02:13:46.0
1031,46.7,37.498,04714B604101,a,181.528,18019.057,195,2.271,9.29,3789234985,2020-01-29 02:18:46.572,2020-01-29 02:18:46.0
1031,46.7,37.511,04714B604101,a,180.437,18019.057,195,2.261,9.17,3789235285,2020-01-29 02:23:46.375,2020-01-29 02:23:46.0
1031,47,37.518,04714B604101,a,179.758,18019.057,195,2.26,9.21,3789235585,2020-01-29 02:28:46.589,2020-01-29 02:28:46.0
1031,46.6,37.53,04714B604101,a,178.694,18019.057,195,2.253,9.16,3789235885,2020-01-29 02:33:46.553,2020-01-29 02:33:46.0
1031,46.7,37.529,04714B604101,a,178.743,18019.057,195,2.257,9.25,3789236185,2020-01-29 02:38:46.346,2020-01-29 02:38:46.0
1031,47,37.508,04714B604101,a,180.692,18019.057,195,2.268,9.26,3789236485,2020-01-29 02:43:46.545,2020-01-29 02:43:46.0
1033,46.5,37.599,04714B604101,a,185.739,18019.057,195,2.305,9.39,3789236785,2020-01-29 02:48:46.618,2020-01-29 02:48:46.0
1033,46.6,37.596,04714B604101,a,185.992,18019.057,195,2.301,9.32,3789237085,2020-01-29 02:53:46.627,2020-01-29 02:53:46.0
1032,46.7,37.569,04714B604101,a,181.858,18019.057,195,2.28,9.21,3789237385,2020-01-29 02:58:46.455,2020-01-29 02:58:46.0
1032,46.3,37.563,04714B604101,a,180.762,18019.057,195,2.276,9.21,3789237685,2020-01-29 03:03:46.778,2020-01-29 03:03:46.0
1031,47.8,37.521,04714B604101,a,179.521,18019.057,195,2.259,9.2,3789237985,2020-01-29 03:08:46.739,2020-01-29 03:08:46.0
1031,46.7,37.508,04714B604101,a,180.653,18021.316,195,2.265,9.14,3789238285,2020-01-29 03:13:46.428,2020-01-29 03:13:46.0
1031,46.7,37.517,04714B604101,a,179.876,18021.316,195,2.261,9.2,3789238585,2020-01-29 03:18:46.816,2020-01-29 03:18:46.0
1031,46.8,37.509,04714B604101,a,180.604,18021.316,195,2.258,9.24,3789238885,2020-01-29 03:23:46.728,2020-01-29 03:23:46.0
1031,46.8,37.509,04714B604101,a,180.535,18021.316,195,2.264,9.22,3789239185,2020-01-29 03:28:46.678,2020-01-29 03:28:46.0
1031,46.7,37.51,04714B604101,a,180.495,18021.316,195,2.262,9.2,3789239485,2020-01-29 03:33:46.742,2020-01-29 03:33:46.0
1032,46.3,37.57,04714B604101,a,181.838,18021.316,195,2.274,9.17,3789239785,2020-01-29 03:38:46.687,2020-01-29 03:38:46.0
1032,46.7,37.573,04714B604101,a,181.505,18021.316,195,2.275,9.26,3789240085,2020-01-29 03:43:46.757,2020-01-29 03:43:46.0
1032,47,37.55,04714B604101,a,183.552,18021.316,195,2.285,9.29,3789240385,2020-01-29 03:48:46.816,2020-01-29 03:48:46.0
1032,47.1,37.567,04714B604101,a,182.024,18021.316,195,2.277,9.31,3789240685,2020-01-29 03:53:46.869,2020-01-29 03:53:46.0
1031,46.5,37.512,04714B604101,a,180.338,18021.316,195,2.264,9.2,3789240985,2020-01-29 03:58:46.805,2020-01-29 03:58:46.0
1031,46.7,37.507,04714B604101,a,180.732,18021.316,195,2.265,9.31,3789241285,2020-01-29 04:03:46.67,2020-01-29 04:03:46.0
1032,46.7,37.56,04714B604101,a,182.691,18021.316,195,2.282,9.34,3789241585,2020-01-29 04:08:46.709,2020-01-29 04:08:46.0
1033,47,37.589,04714B604101,a,186.537,18023.576,195,2.307,9.29,3789241885,2020-01-29 04:13:46.721,2020-01-29 04:13:46.0
1032,47.5,37.551,04714B604101,a,183.425,18023.576,195,2.284,9.31,3789242185,2020-01-29 04:18:46.87,2020-01-29 04:18:46.0
1032,46.2,37.555,04714B604101,a,183.161,18023.576,195,2.282,9.25,3789242485,2020-01-29 04:23:47.1,2020-01-29 04:23:47.0
1032,46.6,37.563,04714B604101,a,182.436,18023.576,195,2.277,9.25,3789242785,2020-01-29 04:28:46.931,2020-01-29 04:28:46.0
1032,46.8,37.528,04714B604101,a,182.247,18023.576,195,2.279,9.25,3789243085,2020-01-29 04:33:46.663,2020-01-29 04:33:46.0
1032,46.7,37.564,04714B604101,a,182.289,18023.576,195,2.28,9.26,3789243385,2020-01-29 04:38:46.917,2020-01-29 04:38:46.0
1032,46.6,37.554,04714B604101,a,183.219,18023.576,195,2.282,9.26,3789243685,2020-01-29 04:43:47.212,2020-01-29 04:43:47.0
1032,46.4,37.552,04714B604101,a,183.386,18023.576,195,2.282,9.29,3789243985,2020-01-29 04:48:47.294,2020-01-29 04:48:47.0
1031,46.5,37.51,04714B604101,a,180.515,18023.576,195,2.266,9.26,3789244285,2020-01-29 04:53:47.181,2020-01-29 04:53:47.0
1032,47,37.578,04714B604101,a,181.122,18023.576,195,2.271,9.24,3789244586,2020-01-29 04:58:47.214,2020-01-29 04:58:47.0
1032,46.7,37.568,04714B604101,a,181.995,18023.576,195,2.281,9.27,3789244886,2020-01-29 05:03:47.122,2020-01-29 05:03:47.0
1032,46.3,37.57,04714B604101,a,181.799,18023.576,195,2.275,9.23,3789245186,2020-01-29 05:08:47.261,2020-01-29 05:08:47.0
1033,47.1,37.628,04714B604101,a,183.299,18025.846,195,2.287,9.32,3789245486,2020-01-29 05:13:47.135,2020-01-29 05:13:47.0
1034,46.7,37.658,04714B604101,a,187.094,18025.846,196,2.313,9.42,3789245786,2020-01-29 05:18:47.227,2020-01-29 05:18:47.0
1034,46.5,37.66,04714B604101,a,186.929,18025.846,196,2.311,9.31,3789246086,2020-01-29 05:23:47.224,2020-01-29 05:23:47.0
1034,46.6,37.641,04714B604101,a,188.472,18025.846,196,2.32,9.29,3789246386,2020-01-29 05:28:47.203,2020-01-29 05:28:47.0
1033,46.4,37.628,04714B604101,a,183.289,18025.846,195,2.288,9.21,3789246686,2020-01-29 05:33:47.179,2020-01-29 05:33:47.0
1033,46.8,37.57,04714B604101,a,183.469,18025.846,195,2.294,9.4,3789246986,2020-01-29 05:38:47.133,2020-01-29 05:38:47.0
1031,45.9,37.537,04714B604101,a,179.686,18025.846,195,2.259,9.21,3789247286,2020-01-29 05:43:47.539,2020-01-29 05:43:47.0
1032,46.7,37.553,04714B604101,a,183.259,18025.846,195,2.283,9.28,3789247586,2020-01-29 05:48:47.513,2020-01-29 05:48:47.0
1032,46.5,37.615,04714B604101,a,182.794,18025.846,195,2.271,9.28,3789247886,2020-01-29 05:53:47.437,2020-01-29 05:53:47.0
1032,46.5,37.569,04714B604101,a,181.877,18025.846,195,2.277,9.15,3789248186,2020-01-29 05:58:47.425,2020-01-29 05:58:47.0
1032,46.5,37.567,04714B604101,a,182.083,18025.846,195,2.278,9.32,3789248486,2020-01-29 06:03:47.585,2020-01-29 06:03:47.0
1032,46.2,37.564,04714B604101,a,182.289,18025.846,195,2.276,9.28,3789248786,2020-01-29 06:08:47.556,2020-01-29 06:08:47.0
1032,46,37.568,04714B604101,a,181.946,18028.123,195,2.28,9.28,3789249086,2020-01-29 06:13:47.5,2020-01-29 06:13:47.0
1033,46.5,37.63,04714B604101,a,183.143,18028.123,195,2.288,9.26,3789249386,2020-01-29 06:18:47.623,2020-01-29 06:18:47.0
1032,46.8,37.569,04714B604101,a,181.877,18028.123,195,2.276,9.28,3789249686,2020-01-29 06:23:47.483,2020-01-29 06:23:47.0
1034,46.7,37.653,04714B604101,a,187.473,18028.123,196,2.318,9.36,3789249986,2020-01-29 06:28:47.471,2020-01-29 06:28:47.0
1034,46.6,37.657,04714B604101,a,187.133,18028.123,196,2.313,9.32,3789250286,2020-01-29 06:33:47.573,2020-01-29 06:33:47.0
1032,46.3,37.557,04714B604101,a,182.916,18028.123,195,2.283,9.32,3789250586,2020-01-29 06:38:47.482,2020-01-29 06:38:47.0
1032,46.6,37.563,04714B604101,a,182.436,18028.123,195,2.28,9.25,3789250886,2020-01-29 06:43:47.632,2020-01-29 06:43:47.0
1032,46.3,37.566,04714B604101,a,182.162,18028.123,195,2.281,9.23,3789251186,2020-01-29 06:48:47.693,2020-01-29 06:48:47.0
1033,46.8,37.619,04714B604101,a,184.022,18028.123,195,2.295,9.3,3789251486,2020-01-29 06:53:47.542,2020-01-29 06:53:47.0
1032,46.8,37.567,04714B604101,a,182.054,18028.123,195,2.277,9.29,3789251786,2020-01-29 06:58:47.51,2020-01-29 06:58:47.0
1032,46.5,37.575,04714B604101,a,181.377,18028.123,195,2.274,9.29,3789252086,2020-01-29 07:03:47.735,2020-01-29 07:03:47.0
1032,46.7,37.557,04714B604101,a,182.965,18028.123,195,2.282,9.23,3789252386,2020-01-29 07:08:47.709,2020-01-29 07:08:47.0
1032,46.3,37.581,04714B604101,a,180.808,18030.398,195,2.273,9.2,3789252686,2020-01-29 07:13:47.929,2020-01-29 07:13:47.0
1033,46.3,37.55,04714B604101,a,183.591,18030.398,195,2.292,9.26,3789252986,2020-01-29 07:18:47.828,2020-01-29 07:18:47.0
1033,46.7,37.618,04714B604101,a,184.139,18030.398,195,2.294,9.27,3789253286,2020-01-29 07:23:47.72,2020-01-29 07:23:47.0
1032,46.5,37.576,04714B604101,a,181.289,18030.398,195,2.273,9.26,3789253586,2020-01-29 07:28:47.755,2020-01-29 07:28:47.0
1033,46.7,37.621,04714B604101,a,183.905,18030.398,195,2.295,9.23,3789253886,2020-01-29 07:33:47.613,2020-01-29 07:33:47.0
1033,46.3,37.62,04714B604101,a,183.993,18030.398,195,2.289,9.24,3789254186,2020-01-29 07:38:47.809,2020-01-29 07:38:47.0
1032,46.5,37.574,04714B604101,a,181.407,18030.398,195,2.272,9.23,3789254486,2020-01-29 07:43:47.91,2020-01-29 07:43:47.0
1032,46.7,37.573,04714B604101,a,181.573,18030.398,195,2.279,9.31,3789254786,2020-01-29 07:48:48.1,2020-01-29 07:48:48.0
1032,46.5,37.555,04714B604101,a,183.131,18030.398,195,2.282,9.28,3789255086,2020-01-29 07:53:48.053,2020-01-29 07:53:48.0
1031,46.3,37.511,04714B604101,a,180.348,18030.398,195,2.26,9.2,3789255386,2020-01-29 07:58:48.19,2020-01-29 07:58:48.0
1032,46.5,37.565,04714B604101,a,182.24,18030.398,195,2.28,9.29,3789255686,2020-01-29 08:03:48.096,2020-01-29 08:03:48.0
1032,46.3,37.562,04714B604101,a,182.485,18030.398,195,2.277,9.2,3789255986,2020-01-29 08:08:48.172,2020-01-29 08:08:48.0
1031,46,37.502,04714B604101,a,181.164,18032.67,195,2.267,9.2,3789256286,2020-01-29 08:13:48.062,2020-01-29 08:13:48.0
1031,46.7,37.506,04714B604101,a,180.81,18032.67,195,2.259,9.24,3789256586,2020-01-29 08:18:48.053,2020-01-29 08:18:48.0
1032,46.7,37.561,04714B604101,a,182.632,18032.67,195,2.277,9.26,3789256886,2020-01-29 08:23:48.187,2020-01-29 08:23:48.0
1031,46.3,37.496,04714B604101,a,181.705,18032.67,195,2.269,9.25,3789257187,2020-01-29 08:28:48.294,2020-01-29 08:28:48.0
1032,46.7,37.543,04714B604101,a,184.11,18032.67,195,2.288,9.3,3789257486,2020-01-29 08:33:48.176,2020-01-29 08:33:48.0
1031,46.5,37.513,04714B604101,a,180.2,18032.67,195,2.259,9.23,3789257786,2020-01-29 08:38:48.046,2020-01-29 08:38:48.0
1031,46.7,37.507,04714B604101,a,180.732,18032.67,195,2.265,9.18,3789258087,2020-01-29 08:43:48.418,2020-01-29 08:43:48.0
1032,46.9,37.539,04714B604101,a,184.452,18032.67,195,2.287,9.31,3789258386,2020-01-29 08:48:48.298,2020-01-29 08:48:48.0
1031,46.1,37.499,04714B604101,a,181.479,18032.67,195,2.268,9.22,3789258686,2020-01-29 08:53:48.272,2020-01-29 08:53:48.0
1031,46,37.513,04714B604101,a,180.25,18032.67,195,2.261,9.3,3789258986,2020-01-29 08:58:48.206,2020-01-29 08:58:48.0
1032,46.4,37.561,04714B604101,a,182.632,18032.67,195,2.28,9.29,3789259286,2020-01-29 09:03:48.259,2020-01-29 09:03:48.0
1031,46.5,37.516,04714B604101,a,179.954,18032.67,195,2.261,9.21,3789259587,2020-01-29 09:08:48.552,2020-01-29 09:08:48.0
1032,46.4,37.541,04714B604101,a,184.315,18034.932,195,2.291,9.32,3789259886,2020-01-29 09:13:48.298,2020-01-29 09:13:48.0
1031,46.1,37.507,04714B604101,a,180.791,18034.932,195,2.266,9.32,3789260187,2020-01-29 09:18:48.317,2020-01-29 09:18:48.0
1031,46.3,37.549,04714B604101,a,182.028,18034.932,195,2.27,9.27,3789260487,2020-01-29 09:23:48.236,2020-01-29 09:23:48.0
1032,46,37.555,04714B604101,a,183.082,18034.932,195,2.28,9.28,3789260787,2020-01-29 09:28:48.305,2020-01-29 09:28:48.0
1031,46.7,37.505,04714B604101,a,180.958,18034.932,195,2.265,9.25,3789261087,2020-01-29 09:33:48.42,2020-01-29 09:33:48.0
1031,46.7,37.515,04714B604101,a,180.043,18034.932,195,2.262,9.19,3789261387,2020-01-29 09:38:48.226,2020-01-29 09:38:48.0
1032,46.7,37.563,04714B604101,a,182.387,18034.932,195,2.282,9.27,3789261687,2020-01-29 09:43:48.564,2020-01-29 09:43:48.0
1031,46.4,37.518,04714B604101,a,179.748,18034.932,195,2.26,9.19,3789261987,2020-01-29 09:48:48.359,2020-01-29 09:48:48.0
