groupdId,edgeNodeId,timestamp,seq,metricName,metricTS,dataType,Val,timestamp_date,metricTS_date,SDEV,DELTA,$O-Anomaly,$O-AnomalyIndex,$O-PeerGroup,$O-Field-1,$O-FieldImpact-1,$O-Field-2,$O-FieldImpact-2,$O-Field-3,$O-FieldImpact-3
"Cakebread","RuthNorth",1561738823298,78,"TT_ProdRoom",1561738781873,"Float",62.559930,2019-06-28 16:20:23,2019-06-28 16:19:41,0.008064,0.017594,"F",0.318121,1,"Val",0.904160,"DELTA",0.061932,"SDEV",0.033909
"Cakebread","RuthNorth",1561740807474,111,"TT_ProdRoom",1561740747471,"Float",62.616695,2019-06-28 16:53:27,2019-06-28 16:52:27,0.006092,0.014040,"F",0.317840,1,"Val",0.788028,"DELTA",0.122341,"SDEV",0.089631
"Cakebread","RuthNorth",1561738283041,69,"TT_ProdRoom",1561738281645,"Float",62.666770,2019-06-28 16:11:23,2019-06-28 16:11:21,0.005183,0.012176,"F",0.317339,1,"Val",0.697940,"DELTA",0.170589,"SDEV",0.131470
"Cakebread","RuthNorth",1561742207893,25,"TT_ProdRoom",1561742177892,"Float",63.088383,2019-06-28 17:16:47,2019-06-28 17:16:17,0.003127,0.007031,"F",0.316964,1,"Val",0.374721,"DELTA",0.362040,"SDEV",0.263239
"Cakebread","RuthNorth",1561738823298,78,"TT_ProdRoom",1561738776870,"Float",62.556362,2019-06-28 16:20:23,2019-06-28 16:19:36,0.008084,0.018917,"F",0.316682,1,"Val",0.916126,"DELTA",0.050132,"SDEV",0.033742
"Cakebread","RuthNorth",1561741967822,17,"TT_ProdRoom",1561741947823,"Float",63.023506,2019-06-28 17:12:47,2019-06-28 17:12:27,0.003405,0.006581,"F",0.316317,1,"DELTA",0.383631,"Val",0.373456,"SDEV",0.242913
"Cakebread","RuthNorth",1561741167577,117,"TT_ProdRoom",1561741137583,"Float",62.900670,2019-06-28 16:59:27,2019-06-28 16:58:57,0.003406,0.007830,"F",0.313681,1,"Val",0.424956,"DELTA",0.330131,"SDEV",0.244914
"Cakebread","RuthNorth",1561741336169,120,"TT_ProdRoom",1561741297629,"Float",63.254670,2019-06-28 17:02:16,2019-06-28 17:01:37,0.003689,0.008447,"F",0.313512,1,"Val",0.471235,"DELTA",0.304159,"SDEV",0.224605
"Cakebread","RuthNorth",1561738223015,68,"TT_ProdRoom",1561738196634,"Float",62.583980,2019-06-28 16:10:23,2019-06-28 16:09:56,0.011214,0.026366,"F",0.312973,1,"Val",0.866936,"DELTA",0.089166,"SDEV",0.043898
"Cakebread","RuthNorth",1561742420058,32,"TT_ProdRoom",1561742417951,"Float",63.487324,2019-06-28 17:20:20,2019-06-28 17:20:17,0.012268,0.027458,"F",0.311988,1,"Val",0.814840,"DELTA",0.110460,"SDEV",0.074701
"Cakebread","RuthNorth",1561741877792,14,"TT_ProdRoom",1561741847791,"Float",63.056140,2019-06-28 17:11:17,2019-06-28 17:10:47,0.003110,0.007340,"F",0.311892,1,"Val",0.377394,"DELTA",0.353793,"SDEV",0.268813
"Cakebread","RuthNorth",1561738523150,73,"TT_ProdRoom",1561738481768,"Float",62.601500,2019-06-28 16:15:23,2019-06-28 16:14:41,0.006708,0.015340,"F",0.311675,1,"Val",0.834096,"DELTA",0.097417,"SDEV",0.068486
"Cakebread","RuthNorth",1561739246996,85,"TT_ProdRoom",1561739206998,"Float",62.584040,2019-06-28 16:27:26,2019-06-28 16:26:46,0.007279,0.016496,"F",0.311557,1,"Val",0.870749,"DELTA",0.077812,"SDEV",0.051439
"Cakebread","RuthNorth",1561742810271,45,"TT_ProdRoom",1561742793063,"Float",63.517555,2019-06-28 17:26:50,2019-06-28 17:26:33,0.011264,0.025143,"F",0.309820,1,"Val",0.883429,"DELTA",0.071071,"SDEV",0.045501
"Cakebread","RuthNorth",1561741847784,13,"TT_ProdRoom",1561741842788,"Float",63.058280,2019-06-28 17:10:47,2019-06-28 17:10:42,0.003519,0.006925,"F",0.308237,1,"Val",0.381950,"DELTA",0.377270,"SDEV",0.240781
"Cakebread","RuthNorth",1561740747456,110,"TT_ProdRoom",1561740722464,"Float",62.595085,2019-06-28 16:52:27,2019-06-28 16:52:02,0.007073,0.016079,"F",0.308169,1,"Val",0.856920,"DELTA",0.085317,"SDEV",0.057763
"Cakebread","RuthNorth",1561741577694,4,"TT_ProdRoom",1561741547691,"Float",63.410152,2019-06-28 17:06:17,2019-06-28 17:05:47,0.013328,0.030632,"F",0.308110,1,"Val",0.682787,"DELTA",0.196272,"SDEV",0.120940
"Cakebread","RuthNorth",1561741287611,119,"TT_ProdRoom",1561741232610,"Float",63.149690,2019-06-28 17:01:27,2019-06-28 17:00:32,0.015609,0.034105,"F",0.307714,1,"Val",0.405826,"DELTA",0.327561,"SDEV",0.266614
"Cakebread","RuthNorth",1561739186977,84,"TT_ProdRoom",1561739171989,"Float",62.612660,2019-06-28 16:26:26,2019-06-28 16:26:11,0.006890,0.014755,"F",0.306455,1,"Val",0.825433,"DELTA",0.110890,"SDEV",0.063677
"Cakebread","RuthNorth",1561738883329,79,"TT_ProdRoom",1561738881902,"Float",62.633785,2019-06-28 16:21:23,2019-06-28 16:21:21,0.006723,0.013255,"F",0.306231,1,"Val",0.784292,"DELTA",0.146529,"SDEV",0.069179
"Cakebread","RuthNorth",1561738283041,69,"TT_ProdRoom",1561738276645,"Float",62.663090,2019-06-28 16:11:23,2019-06-28 16:11:16,0.005644,0.012860,"F",0.306230,1,"Val",0.729819,"DELTA",0.157150,"SDEV",0.113032
"Cakebread","RuthNorth",1561742117867,22,"TT_ProdRoom",1561742112872,"Float",63.054462,2019-06-28 17:15:17,2019-06-28 17:15:12,0.003176,0.007648,"F",0.305996,1,"Val",0.384615,"DELTA",0.346569,"SDEV",0.268816
"Cakebread","RuthNorth",1561741907801,15,"TT_ProdRoom",1561741882800,"Float",63.028324,2019-06-28 17:11:47,2019-06-28 17:11:22,0.003337,0.007423,"F",0.305566,1,"Val",0.386079,"DELTA",0.357297,"SDEV",0.256623
"Cakebread","RuthNorth",1561739186977,84,"TT_ProdRoom",1561739176990,"Float",62.613500,2019-06-28 16:26:26,2019-06-28 16:26:16,0.007005,0.014755,"F",0.304839,1,"Val",0.828099,"DELTA",0.111477,"SDEV",0.060424
"Cakebread","RuthNorth",1561738583182,74,"TT_ProdRoom",1561738561806,"Float",62.569656,2019-06-28 16:16:23,2019-06-28 16:16:01,0.010423,0.022469,"F",0.304826,1,"Val",0.921638,"DELTA",0.047570,"SDEV",0.030792
"Cakebread","RuthNorth",1561738823298,78,"TT_ProdRoom",1561738796876,"Float",62.578170,2019-06-28 16:20:23,2019-06-28 16:19:56,0.007851,0.018240,"F",0.304774,1,"Val",0.902933,"DELTA",0.057777,"SDEV",0.039290
"Cakebread","RuthNorth",1561739186977,84,"TT_ProdRoom",1561739161986,"Float",62.627415,2019-06-28 16:26:26,2019-06-28 16:26:01,0.006665,0.014035,"F",0.304681,1,"Val",0.800714,"DELTA",0.127743,"SDEV",0.071543
"Cakebread","RuthNorth",1561738523150,73,"TT_ProdRoom",1561738476751,"Float",62.604410,2019-06-28 16:15:23,2019-06-28 16:14:36,0.007128,0.015707,"F",0.303708,1,"Val",0.849902,"DELTA",0.093086,"SDEV",0.057013
"Cakebread","RuthNorth",1561742810271,45,"TT_ProdRoom",1561742798064,"Float",63.526040,2019-06-28 17:26:50,2019-06-28 17:26:38,0.008203,0.020005,"F",0.303592,1,"Val",0.920332,"DELTA",0.046369,"SDEV",0.033299
"Cakebread","RuthNorth",1561742057849,20,"TT_ProdRoom",1561742042851,"Float",63.020397,2019-06-28 17:14:17,2019-06-28 17:14:02,0.014740,0.035644,"F",0.303478,1,"DELTA",0.404066,"Val",0.389649,"SDEV",0.206285
"Cakebread","RuthNorth",1561740747456,110,"TT_ProdRoom",1561740712461,"Float",62.587597,2019-06-28 16:52:27,2019-06-28 16:51:52,0.007872,0.016927,"F",0.303108,1,"Val",0.887293,"DELTA",0.073613,"SDEV",0.039094
"Cakebread","RuthNorth",1561739003389,81,"TT_ProdRoom",1561738996935,"Float",62.683235,2019-06-28 16:23:23,2019-06-28 16:23:16,0.013333,0.029659,"F",0.301472,1,"Val",0.705644,"DELTA",0.170494,"SDEV",0.123861
"Cakebread","RuthNorth",1561742117867,22,"TT_ProdRoom",1561742092865,"Float",63.074852,2019-06-28 17:15:17,2019-06-28 17:14:52,0.003388,0.007671,"F",0.301106,1,"Val",0.392372,"DELTA",0.351145,"SDEV",0.256483
"Cakebread","RuthNorth",1561741547685,3,"TT_ProdRoom",1561741527686,"Float",63.474167,2019-06-28 17:05:47,2019-06-28 17:05:27,0.006744,0.015030,"F",0.299353,1,"Val",0.822261,"DELTA",0.107689,"SDEV",0.070050
"Cakebread","RuthNorth",1561741107559,116,"TT_ProdRoom",1561741047556,"Float",62.703007,2019-06-28 16:58:27,2019-06-28 16:57:27,0.005242,0.012131,"F",0.298036,1,"Val",0.680227,"DELTA",0.183021,"SDEV",0.136752
"Cakebread","RuthNorth",1561742390044,31,"TT_ProdRoom",1561742377941,"Float",63.391240,2019-06-28 17:19:50,2019-06-28 17:19:37,0.012995,0.030976,"F",0.297245,1,"Val",0.675939,"DELTA",0.215022,"SDEV",0.109039
"Cakebread","RuthNorth",1561738343062,70,"TT_ProdRoom",1561738286647,"Float",62.672928,2019-06-28 16:12:23,2019-06-28 16:11:26,0.005688,0.013302,"F",0.296635,1,"Val",0.735466,"DELTA",0.150001,"SDEV",0.114533
"Cakebread","RuthNorth",1561740927506,113,"TT_ProdRoom",1561740892511,"Float",62.614956,2019-06-28 16:55:27,2019-06-28 16:54:52,0.012586,0.023739,"F",0.295724,1,"Val",0.850582,"SDEV",0.091407,"DELTA",0.058011
"Cakebread","RuthNorth",1561738823298,78,"TT_ProdRoom",1561738801878,"Float",62.585770,2019-06-28 16:20:23,2019-06-28 16:20:01,0.010173,0.021977,"F",0.292577,1,"Val",0.923334,"DELTA",0.047569,"SDEV",0.029097
"Cakebread","RuthNorth",1561738283041,69,"TT_ProdRoom",1561738256640,"Float",62.653076,2019-06-28 16:11:23,2019-06-28 16:10:56,0.012974,0.026906,"F",0.292163,1,"Val",0.784000,"SDEV",0.109911,"DELTA",0.106089
"Cakebread","RuthNorth",1561741997830,18,"TT_ProdRoom",1561741977831,"Float",63.009872,2019-06-28 17:13:17,2019-06-28 17:12:57,0.003571,0.008126,"F",0.291375,1,"Val",0.407571,"DELTA",0.341738,"SDEV",0.250691
"Cakebread","RuthNorth",1561738823298,78,"TT_ProdRoom",1561738811881,"Float",62.596973,2019-06-28 16:20:23,2019-06-28 16:20:11,0.007786,0.018803,"F",0.291369,1,"Val",0.902158,"DELTA",0.055375,"SDEV",0.042467
"Cakebread","RuthNorth",1561742327929,29,"TT_ProdRoom",1561742317934,"Float",63.184110,2019-06-28 17:18:47,2019-06-28 17:18:37,0.014950,0.033470,"F",0.290177,1,"Val",0.450233,"DELTA",0.318760,"SDEV",0.231007
"Cakebread","RuthNorth",1561738823298,78,"TT_ProdRoom",1561738806879,"Float",62.588940,2019-06-28 16:20:23,2019-06-28 16:20:06,0.009814,0.022070,"F",0.289760,1,"Val",0.925133,"DELTA",0.048346,"SDEV",0.026522
"Cakebread","RuthNorth",1561742027838,19,"TT_ProdRoom",1561741997838,"Float",62.996777,2019-06-28 17:13:47,2019-06-28 17:13:17,0.003764,0.008023,"F",0.289321,1,"Val",0.413403,"DELTA",0.348918,"SDEV",0.237679
"Cakebread","RuthNorth",1561741167577,117,"TT_ProdRoom",1561741162592,"Float",62.923958,2019-06-28 16:59:27,2019-06-28 16:59:22,0.003898,0.008511,"F",0.289181,1,"Val",0.445316,"DELTA",0.326887,"SDEV",0.227797
"Cakebread","RuthNorth",1561741167577,117,"TT_ProdRoom",1561741142585,"Float",62.903500,2019-06-28 16:59:27,2019-06-28 16:59:02,0.003918,0.008930,"F",0.287363,1,"Val",0.461819,"DELTA",0.310453,"SDEV",0.227728
"Cakebread","RuthNorth",1561740747456,110,"TT_ProdRoom",1561740717463,"Float",62.592472,2019-06-28 16:52:27,2019-06-28 16:51:57,0.009263,0.020920,"F",0.286656,1,"Val",0.927128,"DELTA",0.047117,"SDEV",0.025756
"Cakebread","RuthNorth",1561741487666,1,"TT_ProdRoom",1561741467667,"Float",63.469944,2019-06-28 17:04:47,2019-06-28 17:04:27,0.007818,0.015320,"F",0.286263,1,"Val",0.850991,"DELTA",0.106477,"SDEV",0.042532
"Cakebread","RuthNorth",1561739066941,82,"TT_ProdRoom",1561739006938,"Float",62.696396,2019-06-28 16:24:26,2019-06-28 16:23:26,0.005646,0.013161,"F",0.286229,1,"Val",0.719752,"DELTA",0.159422,"SDEV",0.120825
"Cakebread","RuthNorth",1561741727749,9,"TT_ProdRoom",1561741707749,"Float",63.217850,2019-06-28 17:08:47,2019-06-28 17:08:27,0.004016,0.009334,"F",0.285583,1,"Val",0.483000,"DELTA",0.295035,"SDEV",0.221965
"Cakebread","RuthNorth",1561741967822,17,"TT_ProdRoom",1561741942824,"Float",63.024246,2019-06-28 17:12:47,2019-06-28 17:12:22,0.003579,0.008572,"F",0.284709,1,"Val",0.414825,"DELTA",0.329263,"SDEV",0.255912
"Cakebread","RuthNorth",1561741997830,18,"TT_ProdRoom",1561741972829,"Float",63.005814,2019-06-28 17:13:17,2019-06-28 17:12:52,0.003938,0.008126,"F",0.283594,1,"Val",0.419591,"DELTA",0.351114,"SDEV",0.229294
"Cakebread","RuthNorth",1561742027838,19,"TT_ProdRoom",1561742002838,"Float",62.989586,2019-06-28 17:13:47,2019-06-28 17:13:22,0.003896,0.008289,"F",0.283515,1,"Val",0.423880,"DELTA",0.343614,"SDEV",0.232507
"Cakebread","RuthNorth",1561740747456,110,"TT_ProdRoom",1561740737468,"Float",62.613625,2019-06-28 16:52:27,2019-06-28 16:52:17,0.007754,0.018540,"F",0.281717,1,"Val",0.895791,"DELTA",0.059573,"SDEV",0.044636
"Cakebread","RuthNorth",1561738403090,71,"TT_ProdRoom",1561738346689,"Float",62.685480,2019-06-28 16:13:23,2019-06-28 16:12:26,0.006300,0.013353,"F",0.281568,1,"Val",0.751394,"DELTA",0.156587,"SDEV",0.092019
"Cakebread","RuthNorth",1561738883329,79,"TT_ProdRoom",1561738876901,"Float",62.631626,2019-06-28 16:21:23,2019-06-28 16:21:16,0.007047,0.016991,"F",0.281533,1,"Val",0.857634,"DELTA",0.078294,"SDEV",0.064072
"Cakebread","RuthNorth",1561740927506,113,"TT_ProdRoom",1561740887509,"Float",62.616814,2019-06-28 16:55:27,2019-06-28 16:54:47,0.011033,0.023849,"F",0.280384,1,"Val",0.893040,"DELTA",0.062284,"SDEV",0.044677
"Cakebread","RuthNorth",1561739003389,81,"TT_ProdRoom",1561739001937,"Float",62.687030,2019-06-28 16:23:23,2019-06-28 16:23:21,0.006000,0.013901,"F",0.280356,1,"Val",0.751792,"DELTA",0.142315,"SDEV",0.105893
"Cakebread","RuthNorth",1561741487666,1,"TT_ProdRoom",1561741457664,"Float",63.454624,2019-06-28 17:04:47,2019-06-28 17:04:17,0.007230,0.015789,"F",0.278865,1,"Val",0.841296,"DELTA",0.099770,"SDEV",0.058934
"Cakebread","RuthNorth",1561738943359,80,"TT_ProdRoom",1561738891906,"Float",62.647366,2019-06-28 16:22:23,2019-06-28 16:21:31,0.007011,0.015740,"F",0.278750,1,"Val",0.833333,"DELTA",0.100770,"SDEV",0.065897
"Cakebread","RuthNorth",1561742237902,26,"TT_ProdRoom",1561742207900,"Float",63.125225,2019-06-28 17:17:17,2019-06-28 17:16:47,0.004211,0.008289,"F",0.278615,1,"Val",0.437168,"DELTA",0.349657,"SDEV",0.213175
"Cakebread","RuthNorth",1561740747456,110,"TT_ProdRoom",1561740742470,"Float",62.619340,2019-06-28 16:52:27,2019-06-28 16:52:22,0.008082,0.017915,"F",0.278148,1,"Val",0.894656,"DELTA",0.066900,"SDEV",0.038444
"Cakebread","RuthNorth",1561738403090,71,"TT_ProdRoom",1561738361692,"Float",62.670310,2019-06-28 16:13:23,2019-06-28 16:12:41,0.006221,0.015170,"F",0.277824,1,"Val",0.790319,"DELTA",0.112943,"SDEV",0.096738
"Cakebread","RuthNorth",1561738943359,80,"TT_ProdRoom",1561738896906,"Float",62.649340,2019-06-28 16:22:23,2019-06-28 16:21:36,0.007247,0.015555,"F",0.276581,1,"Val",0.835805,"DELTA",0.105287,"SDEV",0.058908
"Cakebread","RuthNorth",1561741227595,118,"TT_ProdRoom",1561741187598,"Float",63.013424,2019-06-28 17:00:27,2019-06-28 16:59:47,0.015897,0.031448,"F",0.276533,1,"Val",0.428765,"SDEV",0.322320,"DELTA",0.248915
"Cakebread","RuthNorth",1561741487666,1,"TT_ProdRoom",1561741462665,"Float",63.458157,2019-06-28 17:04:47,2019-06-28 17:04:22,0.007958,0.015789,"F",0.275832,1,"Val",0.857963,"DELTA",0.100867,"SDEV",0.041170
"Cakebread","RuthNorth",1561738943359,80,"TT_ProdRoom",1561738886903,"Float",62.639156,2019-06-28 16:22:23,2019-06-28 16:21:26,0.007224,0.017286,"F",0.274367,1,"Val",0.863901,"DELTA",0.075995,"SDEV",0.060104
"Cakebread","RuthNorth",1561738283041,69,"TT_ProdRoom",1561738226643,"Float",62.612617,2019-06-28 16:11:23,2019-06-28 16:10:26,0.009889,0.020907,"F",0.274309,1,"Val",0.922261,"DELTA",0.049245,"SDEV",0.028494
"Cakebread","RuthNorth",1561738283041,69,"TT_ProdRoom",1561738261641,"Float",62.650230,2019-06-28 16:11:23,2019-06-28 16:11:01,0.011656,0.026008,"F",0.273917,1,"Val",0.842092,"DELTA",0.095007,"SDEV",0.062901
"Cakebread","RuthNorth",1561738943359,80,"TT_ProdRoom",1561738926915,"Float",62.664670,2019-06-28 16:22:23,2019-06-28 16:22:06,0.006693,0.015636,"F",0.272790,1,"Val",0.816112,"DELTA",0.105080,"SDEV",0.078808
"Cakebread","RuthNorth",1561739003389,81,"TT_ProdRoom",1561738976930,"Float",62.718113,2019-06-28 16:23:23,2019-06-28 16:22:56,0.005885,0.013136,"F",0.272518,1,"Val",0.717260,"DELTA",0.168190,"SDEV",0.114550
"Cakebread","RuthNorth",1561741967822,17,"TT_ProdRoom",1561741952824,"Float",63.020172,2019-06-28 17:12:47,2019-06-28 17:12:32,0.003802,0.009198,"F",0.272090,1,"Val",0.434632,"DELTA",0.315728,"SDEV",0.249641
"Cakebread","RuthNorth",1561738283041,69,"TT_ProdRoom",1561738251641,"Float",62.642548,2019-06-28 16:11:23,2019-06-28 16:10:51,0.007866,0.016378,"F",0.271747,1,"Val",0.864990,"DELTA",0.091278,"SDEV",0.043732
"Cakebread","RuthNorth",1561738403090,71,"TT_ProdRoom",1561738376698,"Float",62.654410,2019-06-28 16:13:23,2019-06-28 16:12:56,0.007261,0.015900,"F",0.271707,1,"Val",0.840266,"DELTA",0.100205,"SDEV",0.059529
"Cakebread","RuthNorth",1561738943359,80,"TT_ProdRoom",1561738916912,"Float",62.664060,2019-06-28 16:22:23,2019-06-28 16:21:56,0.006760,0.015780,"F",0.271634,1,"Val",0.820814,"DELTA",0.102606,"SDEV",0.076580
"Cakebread","RuthNorth",1561741667727,7,"TT_ProdRoom",1561741647728,"Float",63.281530,2019-06-28 17:07:47,2019-06-28 17:07:27,0.004656,0.011195,"F",0.270540,1,"Val",0.577006,"DELTA",0.235064,"SDEV",0.187929
"Cakebread","RuthNorth",1561740987524,114,"TT_ProdRoom",1561740947526,"Float",62.640870,2019-06-28 16:56:27,2019-06-28 16:55:47,0.007589,0.017550,"F",0.269565,1,"Val",0.875596,"DELTA",0.073674,"SDEV",0.050730
"Cakebread","RuthNorth",1561739003389,81,"TT_ProdRoom",1561738971929,"Float",62.721800,2019-06-28 16:23:23,2019-06-28 16:22:51,0.006116,0.013136,"F",0.267762,1,"Val",0.723561,"DELTA",0.171178,"SDEV",0.105261
"Cakebread","RuthNorth",1561738283041,69,"TT_ProdRoom",1561738241639,"Float",62.626170,2019-06-28 16:11:23,2019-06-28 16:10:41,0.008560,0.020138,"F",0.267356,1,"Val",0.915297,"DELTA",0.052143,"SDEV",0.032560
"Cakebread","RuthNorth",1561739186977,84,"TT_ProdRoom",1561739131976,"Float",62.640232,2019-06-28 16:26:26,2019-06-28 16:25:31,0.010802,0.024490,"F",0.267072,1,"Val",0.885156,"DELTA",0.073033,"SDEV",0.041811
"Cakebread","RuthNorth",1561740807474,111,"TT_ProdRoom",1561740782482,"Float",62.645077,2019-06-28 16:53:27,2019-06-28 16:53:02,0.011085,0.024163,"F",0.264879,1,"Val",0.881920,"DELTA",0.069506,"SDEV",0.048574
"Cakebread","RuthNorth",1561742177885,24,"TT_ProdRoom",1561742147883,"Float",63.065506,2019-06-28 17:16:17,2019-06-28 17:15:47,0.014979,0.032391,"F",0.264857,1,"Val",0.445009,"DELTA",0.299583,"SDEV",0.255408
"Cakebread","RuthNorth",1561740807474,111,"TT_ProdRoom",1561740777480,"Float",62.638630,2019-06-28 16:53:27,2019-06-28 16:52:57,0.008604,0.018740,"F",0.262182,1,"Val",0.905219,"DELTA",0.062107,"SDEV",0.032674
"Cakebread","RuthNorth",1561738343062,70,"TT_ProdRoom",1561738316664,"Float",62.704033,2019-06-28 16:12:23,2019-06-28 16:11:56,0.006472,0.014470,"F",0.262011,1,"Val",0.771831,"DELTA",0.136917,"SDEV",0.091253
"Cakebread","RuthNorth",1561741607709,5,"TT_ProdRoom",1561741592710,"Float",63.357980,2019-06-28 17:06:47,2019-06-28 17:06:32,0.006034,0.013606,"F",0.256884,1,"Val",0.722217,"DELTA",0.163952,"SDEV",0.113831
"Cakebread","RuthNorth",1561740987524,114,"TT_ProdRoom",1561740952528,"Float",62.652073,2019-06-28 16:56:27,2019-06-28 16:55:52,0.010323,0.024037,"F",0.256647,1,"Val",0.894697,"DELTA",0.070207,"SDEV",0.035096
"Cakebread","RuthNorth",1561741907801,15,"TT_ProdRoom",1561741902807,"Float",63.032932,2019-06-28 17:11:47,2019-06-28 17:11:42,0.004215,0.009868,"F",0.255146,1,"Val",0.461903,"DELTA",0.305566,"SDEV",0.232531
"Cakebread","RuthNorth",1561738943359,80,"TT_ProdRoom",1561738921914,"Float",62.668724,2019-06-28 16:22:23,2019-06-28 16:22:01,0.008156,0.016474,"F",0.255101,1,"Val",0.864068,"DELTA",0.095438,"SDEV",0.040494
"Cakebread","RuthNorth",1561740807474,111,"TT_ProdRoom",1561740787483,"Float",62.646137,2019-06-28 16:53:27,2019-06-28 16:53:07,0.009132,0.019871,"F",0.254712,1,"Val",0.914737,"DELTA",0.055879,"SDEV",0.029384
"Cakebread","RuthNorth",1561741637717,6,"TT_ProdRoom",1561741607716,"Float",63.328007,2019-06-28 17:07:17,2019-06-28 17:06:47,0.012621,0.029973,"F",0.254694,1,"Val",0.679249,"DELTA",0.212888,"SDEV",0.107862
"Cakebread","RuthNorth",1561742147875,23,"TT_ProdRoom",1561742132877,"Float",63.036530,2019-06-28 17:15:47,2019-06-28 17:15:32,0.004336,0.009740,"F",0.254152,1,"Val",0.463423,"DELTA",0.312591,"SDEV",0.223986
"Cakebread","RuthNorth",1561741667727,7,"TT_ProdRoom",1561741662735,"Float",63.270103,2019-06-28 17:07:47,2019-06-28 17:07:42,0.005273,0.011427,"F",0.253951,1,"Val",0.600190,"DELTA",0.241258,"SDEV",0.158551
"Cakebread","RuthNorth",1561738403090,71,"TT_ProdRoom",1561738366694,"Float",62.655910,2019-06-28 16:13:23,2019-06-28 16:12:46,0.010601,0.023087,"F",0.253207,1,"Val",0.898343,"DELTA",0.061552,"SDEV",0.040105
"Cakebread","RuthNorth",1561742297921,28,"TT_ProdRoom",1561742272919,"Float",63.108032,2019-06-28 17:18:17,2019-06-28 17:17:52,0.014599,0.031853,"F",0.253111,1,"Val",0.474684,"DELTA",0.289345,"SDEV",0.235971
"Cakebread","RuthNorth",1561740987524,114,"TT_ProdRoom",1561740957529,"Float",62.652744,2019-06-28 16:56:27,2019-06-28 16:55:57,0.009107,0.018779,"F",0.252945,1,"Val",0.906295,"DELTA",0.064009,"SDEV",0.029695
"Cakebread","RuthNorth",1561741577694,4,"TT_ProdRoom",1561741572699,"Float",63.373898,2019-06-28 17:06:17,2019-06-28 17:06:12,0.006470,0.014495,"F",0.252330,1,"Val",0.763669,"DELTA",0.141499,"SDEV",0.094832
"Cakebread","RuthNorth",1561741577694,4,"TT_ProdRoom",1561741557695,"Float",63.388393,2019-06-28 17:06:17,2019-06-28 17:05:57,0.011788,0.027310,"F",0.251452,1,"Val",0.793550,"DELTA",0.133234,"SDEV",0.073216
"Cakebread","RuthNorth",1561742420058,32,"TT_ProdRoom",1561742397945,"Float",63.444930,2019-06-28 17:20:20,2019-06-28 17:19:57,0.010173,0.020827,"F",0.251123,1,"Val",0.912243,"DELTA",0.053858,"SDEV",0.033899
"Cakebread","RuthNorth",1561738343062,70,"TT_ProdRoom",1561738291648,"Float",62.680210,2019-06-28 16:12:23,2019-06-28 16:11:31,0.007500,0.017120,"F",0.250134,1,"Val",0.856785,"DELTA",0.085994,"SDEV",0.057220
"Cakebread","RuthNorth",1561741667727,7,"TT_ProdRoom",1561741657732,"Float",63.273296,2019-06-28 17:07:47,2019-06-28 17:07:37,0.005108,0.012226,"F",0.250068,1,"Val",0.613552,"DELTA",0.214657,"SDEV",0.171790
"Cakebread","RuthNorth",1561738403090,71,"TT_ProdRoom",1561738371695,"Float",62.657887,2019-06-28 16:13:23,2019-06-28 16:12:51,0.010370,0.021820,"F",0.249331,1,"Val",0.907891,"DELTA",0.055284,"SDEV",0.036826
"Cakebread","RuthNorth",1561741607709,5,"TT_ProdRoom",1561741587709,"Float",63.359814,2019-06-28 17:06:47,2019-06-28 17:06:27,0.006617,0.014084,"F",0.247208,1,"Val",0.753751,"DELTA",0.156014,"SDEV",0.090235
"Cakebread","RuthNorth",1561741577694,4,"TT_ProdRoom",1561741552693,"Float",63.404310,2019-06-28 17:06:17,2019-06-28 17:05:52,0.007449,0.017380,"F",0.242584,1,"Val",0.854957,"DELTA",0.084464,"SDEV",0.060579
"Cakebread","RuthNorth",1561741107559,116,"TT_ProdRoom",1561741087569,"Float",62.779260,2019-06-28 16:58:27,2019-06-28 16:58:07,0.005895,0.013710,"F",0.241777,1,"Val",0.700516,"DELTA",0.170920,"SDEV",0.128564
"Cakebread","RuthNorth",1561742267910,27,"TT_ProdRoom",1561742252913,"Float",63.118150,2019-06-28 17:17:47,2019-06-28 17:17:32,0.004668,0.010595,"F",0.241564,1,"Val",0.501192,"DELTA",0.289229,"SDEV",0.209578
"Cakebread","RuthNorth",1561741757757,10,"TT_ProdRoom",1561741742758,"Float",63.159332,2019-06-28 17:09:17,2019-06-28 17:09:02,0.013862,0.031464,"F",0.241262,1,"Val",0.523598,"DELTA",0.286013,"SDEV",0.190389
"Cakebread","RuthNorth",1561738403090,71,"TT_ProdRoom",1561738356691,"Float",62.677730,2019-06-28 16:13:23,2019-06-28 16:12:36,0.008552,0.018704,"F",0.240717,1,"Val",0.895723,"DELTA",0.068007,"SDEV",0.036271
"Cakebread","RuthNorth",1561741607709,5,"TT_ProdRoom",1561741577707,"Float",63.371586,2019-06-28 17:06:47,2019-06-28 17:06:17,0.007351,0.015041,"F",0.239252,1,"Val",0.800967,"DELTA",0.134456,"SDEV",0.064577
"Cakebread","RuthNorth",1561742057849,20,"TT_ProdRoom",1561742052854,"Float",63.040035,2019-06-28 17:14:17,2019-06-28 17:14:12,0.013507,0.032545,"F",0.238915,1,"Val",0.492754,"DELTA",0.339661,"SDEV",0.167585
